task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,risk_budget,accepted,risk_breach,fixed_risk_utility
peg_in_hole_contact_search,texture_aliasing,combined_stress,no_tactile_policy,1,96,0.88,0.354668,0.63,0.133893,0.44164,0.295411,0.295411,0.101783,0.261006,0.065416,0.036714,0.074205,0.168298,0.097179,0.06,0.0,0.0,-0.035441
peg_in_hole_contact_search,texture_aliasing,combined_stress,no_tactile_policy,2,96,0.88,0.354668,0.63,0.133893,0.434449,0.288058,0.288058,0.102548,0.245426,0.066867,0.037455,0.070279,0.166949,0.097354,0.06,0.0,0.0,-0.035449
peg_in_hole_contact_search,texture_aliasing,combined_stress,no_tactile_policy,3,96,0.88,0.354668,0.63,0.133893,0.439832,0.297902,0.297902,0.100348,0.251478,0.06294,0.035807,0.068021,0.171282,0.095668,0.06,0.0,0.0,-0.03543
peg_in_hole_contact_search,texture_aliasing,combined_stress,no_tactile_policy,4,96,0.88,0.354668,0.63,0.133893,0.434143,0.28107,0.28107,0.10286,0.247559,0.073019,0.041022,0.074115,0.166749,0.100146,0.06,0.0,0.0,-0.035492
peg_in_hole_contact_search,texture_aliasing,combined_stress,no_tactile_policy,5,96,0.88,0.354668,0.63,0.133893,0.43473,0.28583,0.28583,0.100662,0.261385,0.071081,0.037145,0.071435,0.166429,0.098337,0.06,0.0,0.0,-0.035446
peg_in_hole_contact_search,texture_aliasing,combined_stress,no_tactile_policy,6,96,0.88,0.354668,0.63,0.133893,0.432903,0.287582,0.287582,0.101839,0.259657,0.065212,0.038314,0.071395,0.166337,0.096486,0.06,0.0,0.0,-0.03546
peg_in_hole_contact_search,texture_aliasing,combined_stress,no_tactile_policy,7,96,0.88,0.354668,0.63,0.133893,0.438252,0.29014,0.29014,0.102423,0.262382,0.070523,0.034411,0.069204,0.167657,0.098721,0.06,0.0,0.0,-0.035413
peg_in_hole_contact_search,texture_aliasing,combined_stress,no_tactile_policy,8,96,0.88,0.354668,0.63,0.133893,0.439583,0.292442,0.292442,0.103491,0.263359,0.066772,0.034144,0.072904,0.169314,0.098327,0.06,0.0,0.0,-0.03541
peg_in_hole_contact_search,texture_aliasing,combined_stress,no_tactile_policy,9,96,0.88,0.354668,0.63,0.133893,0.445519,0.299159,0.299159,0.107771,0.256084,0.063683,0.032559,0.072666,0.169346,0.09859,0.06,0.0,0.0,-0.035391
peg_in_hole_contact_search,taxel_bias,combined_stress,no_tactile_policy,0,96,0.88,0.38602,0.63,0.129817,0.438824,0.26934,0.26934,0.13294,0.24966,0.074919,0.043317,0.075509,0.171073,0.112013,0.06,0.0,0.0,-0.03552
peg_in_hole_contact_search,taxel_bias,combined_stress,no_tactile_policy,1,96,0.88,0.38602,0.63,0.129817,0.442286,0.276736,0.276736,0.130953,0.245976,0.071356,0.037528,0.077444,0.173167,0.110554,0.06,0.0,0.0,-0.03545
peg_in_hole_contact_search,taxel_bias,combined_stress,no_tactile_policy,2,96,0.88,0.38602,0.63,0.129817,0.420465,0.256023,0.256023,0.12912,0.255012,0.073221,0.034655,0.076494,0.167103,0.109453,0.06,0.0,0.0,-0.035416
peg_in_hole_contact_search,taxel_bias,combined_stress,no_tactile_policy,3,96,0.88,0.38602,0.63,0.129817,0.434886,0.268451,0.268451,0.130732,0.252181,0.071231,0.042124,0.078749,0.170232,0.110033,0.06,0.0,0.0,-0.035505
peg_in_hole_contact_search,taxel_bias,combined_stress,no_tactile_policy,4,96,0.88,0.38602,0.63,0.129817,0.428724,0.264259,0.264259,0.132758,0.250128,0.070835,0.036282,0.076222,0.166111,0.109577,0.06,0.0,0.0,-0.035435
peg_in_hole_contact_search,taxel_bias,combined_stress,no_tactile_policy,5,96,0.88,0.38602,0.63,0.129817,0.427526,0.257899,0.257899,0.131978,0.251466,0.076263,0.038255,0.078207,0.169671,0.112214,0.06,0.0,0.0,-0.035459
peg_in_hole_contact_search,taxel_bias,combined_stress,no_tactile_policy,6,96,0.88,0.38602,0.63,0.129817,0.428107,0.255782,0.255782,0.134979,0.245164,0.077156,0.038649,0.080256,0.169203,0.113694,0.06,0.0,0.0,-0.035464
peg_in_hole_contact_search,taxel_bias,combined_stress,no_tactile_policy,7,96,0.88,0.38602,0.63,0.129817,0.438114,0.268617,0.268617,0.132996,0.259936,0.073334,0.037654,0.083217,0.170573,0.11211,0.06,0.0,0.0,-0.035452
peg_in_hole_contact_search,taxel_bias,combined_stress,no_tactile_policy,8,96,0.88,0.38602,0.63,0.129817,0.437746,0.273204,0.273204,0.130861,0.254743,0.07006,0.039778,0.077217,0.169579,0.109361,0.06,0.0,0.0,-0.035477
peg_in_hole_contact_search,taxel_bias,combined_stress,no_tactile_policy,9,96,0.88,0.38602,0.63,0.129817,0.427584,0.257743,0.257743,0.136618,0.258093,0.074001,0.036801,0.077758,0.171863,0.113282,0.06,0.0,0.0,-0.035442
peg_in_hole_contact_search,transient_shear_spike,combined_stress,no_tactile_policy,0,96,0.88,0.36656,0.63,0.132347,0.427844,0.267194,0.267194,0.112103,0.237934,0.079193,0.036827,0.073304,0.167022,0.105603,0.06,0.0,0.0,-0.035442
peg_in_hole_contact_search,transient_shear_spike,combined_stress,no_tactile_policy,1,96,0.88,0.36656,0.63,0.132347,0.44278,0.282003,0.282003,0.123115,0.246567,0.072822,0.036533,0.072677,0.168277,0.107089,0.06,0.0,0.0,-0.035438
peg_in_hole_contact_search,transient_shear_spike,combined_stress,no_tactile_policy,2,96,0.88,0.36656,0.63,0.132347,0.424841,0.26152,0.26152,0.114334,0.253135,0.080839,0.040869,0.071098,0.169228,0.107163,0.06,0.0,0.0,-0.03549
peg_in_hole_contact_search,transient_shear_spike,combined_stress,no_tactile_policy,3,96,0.88,0.36656,0.63,0.132347,0.436944,0.275494,0.275494,0.114236,0.247753,0.07839,0.037869,0.073324,0.168669,0.106321,0.06,0.0,0.0,-0.035454
peg_in_hole_contact_search,transient_shear_spike,combined_stress,no_tactile_policy,4,96,0.88,0.36656,0.63,0.132347,0.436603,0.266752,0.266752,0.125653,0.241511,0.083096,0.032355,0.075458,0.17126,0.112671,0.06,0.0,0.0,-0.035388
peg_in_hole_contact_search,transient_shear_spike,combined_stress,no_tactile_policy,5,96,0.88,0.36656,0.63,0.132347,0.436643,0.280633,0.280633,0.108997,0.251936,0.075996,0.038537,0.068292,0.16994,0.103356,0.06,0.0,0.0,-0.035462
peg_in_hole_contact_search,transient_shear_spike,combined_stress,no_tactile_policy,6,96,0.88,0.36656,0.63,0.132347,0.443867,0.280536,0.280536,0.119201,0.24473,0.078302,0.034699,0.074315,0.169439,0.108213,0.06,0.0,0.0,-0.035416
peg_in_hole_contact_search,transient_shear_spike,combined_stress,no_tactile_policy,7,96,0.88,0.36656,0.63,0.132347,0.429573,0.262659,0.262659,0.113644,0.247482,0.083088,0.03783,0.079174,0.171921,0.109076,0.06,0.0,0.0,-0.035454
peg_in_hole_contact_search,transient_shear_spike,combined_stress,no_tactile_policy,8,96,0.88,0.36656,0.63,0.132347,0.427342,0.260995,0.260995,0.114444,0.239986,0.083637,0.036256,0.078495,0.165503,0.108333,0.06,0.0,0.0,-0.035435
peg_in_hole_contact_search,transient_shear_spike,combined_stress,no_tactile_policy,9,96,0.88,0.36656,0.63,0.132347,0.444225,0.284342,0.284342,0.115843,0.248857,0.075951,0.03731,0.071799,0.169719,0.105977,0.06,0.0,0.0,-0.035448
peg_in_hole_contact_search,latency_and_drift,combined_stress,no_tactile_policy,0,96,0.88,0.409484,0.63,0.126767,0.418993,0.241878,0.241878,0.144928,0.236077,0.076211,0.038705,0.083659,0.168459,0.116924,0.06,0.0,0.0,-0.035464
peg_in_hole_contact_search,latency_and_drift,combined_stress,no_tactile_policy,1,96,0.88,0.409484,0.63,0.126767,0.431557,0.253744,0.253744,0.138035,0.233588,0.080794,0.038348,0.084797,0.169481,0.11662,0.06,0.0,0.0,-0.03546
peg_in_hole_contact_search,latency_and_drift,combined_stress,no_tactile_policy,2,96,0.88,0.409484,0.63,0.126767,0.43133,0.251169,0.251169,0.142801,0.237314,0.083658,0.035413,0.080774,0.169629,0.118953,0.06,0.0,0.0,-0.035425
peg_in_hole_contact_search,latency_and_drift,combined_stress,no_tactile_policy,3,96,0.88,0.409484,0.63,0.126767,0.425002,0.254686,0.254686,0.140764,0.236831,0.070711,0.037607,0.080989,0.170472,0.113514,0.06,0.0,0.0,-0.035451
peg_in_hole_contact_search,latency_and_drift,combined_stress,no_tactile_policy,4,96,0.88,0.409484,0.63,0.126767,0.429534,0.257839,0.257839,0.136747,0.218155,0.074256,0.038213,0.081397,0.172964,0.113984,0.06,0.0,0.0,-0.035459
peg_in_hole_contact_search,latency_and_drift,combined_stress,no_tactile_policy,5,96,0.88,0.409484,0.63,0.126767,0.428575,0.245778,0.245778,0.139744,0.238798,0.087191,0.038095,0.081813,0.173582,0.120072,0.06,0.0,0.0,-0.035457
peg_in_hole_contact_search,latency_and_drift,combined_stress,no_tactile_policy,6,96,0.88,0.409484,0.63,0.126767,0.426917,0.252862,0.252862,0.135836,0.248171,0.077251,0.040195,0.081772,0.172946,0.114847,0.06,0.0,0.0,-0.035482
peg_in_hole_contact_search,latency_and_drift,combined_stress,no_tactile_policy,7,96,0.88,0.409484,0.63,0.126767,0.438268,0.262035,0.262035,0.138403,0.236512,0.078914,0.038193,0.083261,0.170911,0.116134,0.06,0.0,0.0,-0.035458
peg_in_hole_contact_search,latency_and_drift,combined_stress,no_tactile_policy,8,96,0.88,0.409484,0.63,0.126767,0.427437,0.248635,0.248635,0.141802,0.245783,0.082003,0.034199,0.081819,0.171693,0.118461,0.06,0.0,0.0,-0.03541
peg_in_hole_contact_search,latency_and_drift,combined_stress,no_tactile_policy,9,96,0.88,0.409484,0.63,0.126767,0.433523,0.257397,0.257397,0.143516,0.232567,0.076429,0.034958,0.082156,0.175041,0.117562,0.06,0.0,0.0,-0.035419
peg_in_hole_contact_search,compound_contact_shift,combined_stress,no_tactile_policy,0,96,0.88,0.513543,0.63,0.113239,0.428681,0.238484,0.238484,0.15266,0.224735,0.084931,0.035368,0.09164,0.179546,0.12566,0.06,0.0,0.0,-0.035424
peg_in_hole_contact_search,compound_contact_shift,combined_stress,no_tactile_policy,1,96,0.88,0.513543,0.63,0.113239,0.413311,0.214104,0.214104,0.156807,0.238696,0.093815,0.037739,0.093421,0.175198,0.129842,0.06,0.0,0.0,-0.035453
peg_in_hole_contact_search,compound_contact_shift,combined_stress,no_tactile_policy,2,96,0.88,0.513543,0.63,0.113239,0.426131,0.236074,0.236074,0.14968,0.225061,0.087124,0.036824,0.090703,0.17586,0.124723,0.06,0.0,0.0,-0.035442
peg_in_hole_contact_search,compound_contact_shift,combined_stress,no_tactile_policy,3,96,0.88,0.513543,0.63,0.113239,0.419181,0.222678,0.222678,0.156823,0.22739,0.090811,0.037375,0.091903,0.175842,0.12867,0.06,0.0,0.0,-0.035448
peg_in_hole_contact_search,compound_contact_shift,combined_stress,no_tactile_policy,4,96,0.88,0.513543,0.63,0.113239,0.420885,0.227869,0.227869,0.158023,0.222514,0.084716,0.038085,0.09138,0.179968,0.127452,0.06,0.0,0.0,-0.035457
peg_in_hole_contact_search,compound_contact_shift,combined_stress,no_tactile_policy,5,96,0.88,0.513543,0.63,0.113239,0.423691,0.227112,0.227112,0.158213,0.2356,0.089669,0.037608,0.092667,0.175838,0.128784,0.06,0.0,0.0,-0.035451
peg_in_hole_contact_search,compound_contact_shift,combined_stress,no_tactile_policy,6,96,0.88,0.513543,0.63,0.113239,0.427958,0.234076,0.234076,0.155169,0.234234,0.087738,0.038601,0.091682,0.177494,0.127215,0.06,0.0,0.0,-0.035463
peg_in_hole_contact_search,compound_contact_shift,combined_stress,no_tactile_policy,7,96,0.88,0.513543,0.63,0.113239,0.419439,0.222646,0.222646,0.159795,0.238037,0.089765,0.033963,0.092343,0.178644,0.129831,0.06,0.0,0.0,-0.035408
peg_in_hole_contact_search,compound_contact_shift,combined_stress,no_tactile_policy,8,96,0.88,0.513543,0.63,0.113239,0.425707,0.228759,0.228759,0.160177,0.227305,0.08886,0.037749,0.090889,0.181024,0.1299,0.06,0.0,0.0,-0.035453
peg_in_hole_contact_search,compound_contact_shift,combined_stress,no_tactile_policy,9,96,0.88,0.513543,0.63,0.113239,0.410151,0.209009,0.209009,0.162027,0.236936,0.094417,0.037603,0.089492,0.178754,0.132093,0.06,0.0,0.0,-0.035451
cloth_edge_pull,source_matched,combined_stress,no_tactile_policy,0,96,0.88,0.127595,0.7446,0.163413,0.451434,0.34362,0.34362,0.054105,0.288791,0.054207,0.040058,0.049562,0.155679,0.071973,0.06,0.0,0.0,-0.035481
cloth_edge_pull,source_matched,combined_stress,no_tactile_policy,1,96,0.88,0.127595,0.7446,0.163413,0.447013,0.342029,0.342029,0.057391,0.283895,0.049434,0.037351,0.048212,0.157763,0.071516,0.06,0.0,0.0,-0.035448
cloth_edge_pull,source_matched,combined_stress,no_tactile_policy,2,96,0.88,0.127595,0.7446,0.163413,0.457357,0.353666,0.353666,0.0526,0.284789,0.052727,0.036471,0.043682,0.158345,0.07079,0.06,0.0,0.0,-0.035438
cloth_edge_pull,source_matched,combined_stress,no_tactile_policy,3,96,0.88,0.127595,0.7446,0.163413,0.445436,0.341565,0.341565,0.054575,0.292703,0.049207,0.038699,0.047934,0.15872,0.070617,0.06,0.0,0.0,-0.035464
cloth_edge_pull,source_matched,combined_stress,no_tactile_policy,4,96,0.88,0.127595,0.7446,0.163413,0.441984,0.335527,0.335527,0.056599,0.300249,0.051904,0.038642,0.049057,0.153154,0.071441,0.06,0.0,0.0,-0.035464
cloth_edge_pull,source_matched,combined_stress,no_tactile_policy,5,96,0.88,0.127595,0.7446,0.163413,0.454635,0.353225,0.353225,0.057934,0.286371,0.044045,0.037886,0.048923,0.156304,0.069462,0.06,0.0,0.0,-0.035455
cloth_edge_pull,source_matched,combined_stress,no_tactile_policy,6,96,0.88,0.127595,0.7446,0.163413,0.445739,0.335941,0.335941,0.060218,0.283606,0.054964,0.035203,0.048395,0.156628,0.074393,0.06,0.0,0.0,-0.035422
cloth_edge_pull,source_matched,combined_stress,no_tactile_policy,7,96,0.88,0.127595,0.7446,0.163413,0.4393,0.332067,0.332067,0.057496,0.276863,0.054005,0.036238,0.047367,0.152217,0.072206,0.06,0.0,0.0,-0.035435
cloth_edge_pull,source_matched,combined_stress,no_tactile_policy,8,96,0.88,0.127595,0.7446,0.163413,0.451129,0.344497,0.344497,0.056395,0.286107,0.051785,0.037463,0.0503,0.154962,0.071776,0.06,0.0,0.0,-0.03545
cloth_edge_pull,source_matched,combined_stress,no_tactile_policy,9,96,0.88,0.127595,0.7446,0.163413,0.454947,0.351007,0.351007,0.054031,0.27937,0.05162,0.033926,0.047717,0.155785,0.070799,0.06,0.0,0.0,-0.035407
cloth_edge_pull,low_friction,combined_stress,no_tactile_policy,0,96,0.88,0.280367,0.7446,0.143552,0.432012,0.279286,0.279286,0.096204,0.265589,0.08108,0.040022,0.0641,0.167645,0.100106,0.06,0.0,0.0,-0.03548
cloth_edge_pull,low_friction,combined_stress,no_tactile_policy,1,96,0.88,0.280367,0.7446,0.143552,0.433772,0.281223,0.281223,0.096996,0.277887,0.082116,0.039088,0.063869,0.159147,0.099216,0.06,0.0,0.0,-0.035469
cloth_edge_pull,low_friction,combined_stress,no_tactile_policy,2,96,0.88,0.280367,0.7446,0.143552,0.442356,0.291556,0.291556,0.092688,0.26226,0.081894,0.037863,0.064633,0.162302,0.098311,0.06,0.0,0.0,-0.035454
cloth_edge_pull,low_friction,combined_stress,no_tactile_policy,3,96,0.88,0.280367,0.7446,0.143552,0.429445,0.279662,0.279662,0.091241,0.265447,0.081668,0.03819,0.064365,0.160772,0.097431,0.06,0.0,0.0,-0.035458
cloth_edge_pull,low_friction,combined_stress,no_tactile_policy,4,96,0.88,0.280367,0.7446,0.143552,0.448188,0.297415,0.297415,0.088671,0.272446,0.083762,0.041238,0.06323,0.163178,0.097673,0.06,0.0,0.0,-0.035495
cloth_edge_pull,low_friction,combined_stress,no_tactile_policy,5,96,0.88,0.280367,0.7446,0.143552,0.440509,0.288242,0.288242,0.09344,0.263334,0.082103,0.038172,0.065312,0.168035,0.099746,0.06,0.0,0.0,-0.035458
cloth_edge_pull,low_friction,combined_stress,no_tactile_policy,6,96,0.88,0.280367,0.7446,0.143552,0.438128,0.286509,0.286509,0.091693,0.259763,0.081774,0.037713,0.067636,0.165867,0.098869,0.06,0.0,0.0,-0.035453
cloth_edge_pull,low_friction,combined_stress,no_tactile_policy,7,96,0.88,0.280367,0.7446,0.143552,0.437327,0.289243,0.289243,0.089185,0.273144,0.07881,0.03913,0.067437,0.162029,0.096179,0.06,0.0,0.0,-0.03547
cloth_edge_pull,low_friction,combined_stress,no_tactile_policy,8,96,0.88,0.280367,0.7446,0.143552,0.433794,0.282886,0.282886,0.094127,0.25701,0.081183,0.036628,0.064242,0.165503,0.099067,0.06,0.0,0.0,-0.03544
cloth_edge_pull,low_friction,combined_stress,no_tactile_policy,9,96,0.88,0.280367,0.7446,0.143552,0.446612,0.300018,0.300018,0.089188,0.275946,0.079569,0.036097,0.062981,0.162357,0.096083,0.06,0.0,0.0,-0.035433
cloth_edge_pull,soft_compliance,combined_stress,no_tactile_policy,0,96,0.88,0.327982,0.7446,0.137362,0.437691,0.286857,0.286857,0.102052,0.266873,0.073759,0.03576,0.07043,0.166035,0.099655,0.06,0.0,0.0,-0.035429
cloth_edge_pull,soft_compliance,combined_stress,no_tactile_policy,1,96,0.88,0.327982,0.7446,0.137362,0.438896,0.282924,0.282924,0.105422,0.270175,0.077654,0.037756,0.07123,0.166393,0.102426,0.06,0.0,0.0,-0.035453
cloth_edge_pull,soft_compliance,combined_stress,no_tactile_policy,2,96,0.88,0.327982,0.7446,0.137362,0.434449,0.280026,0.280026,0.108816,0.252927,0.07351,0.039431,0.07142,0.162749,0.101368,0.06,0.0,0.0,-0.035473
cloth_edge_pull,soft_compliance,combined_stress,no_tactile_policy,3,96,0.88,0.327982,0.7446,0.137362,0.432148,0.287343,0.287343,0.097648,0.268785,0.069516,0.034643,0.069215,0.163757,0.096014,0.06,0.0,0.0,-0.035416
cloth_edge_pull,soft_compliance,combined_stress,no_tactile_policy,4,96,0.88,0.327982,0.7446,0.137362,0.434512,0.288373,0.288373,0.099851,0.254508,0.06884,0.0357,0.0712,0.163548,0.096667,0.06,0.0,0.0,-0.035428
cloth_edge_pull,soft_compliance,combined_stress,no_tactile_policy,5,96,0.88,0.327982,0.7446,0.137362,0.434118,0.288951,0.288951,0.099403,0.258158,0.069195,0.035101,0.067594,0.16566,0.096669,0.06,0.0,0.0,-0.035421
cloth_edge_pull,soft_compliance,combined_stress,no_tactile_policy,6,96,0.88,0.327982,0.7446,0.137362,0.432905,0.28526,0.28526,0.100494,0.266971,0.069149,0.037285,0.071117,0.169098,0.097994,0.06,0.0,0.0,-0.035447
cloth_edge_pull,soft_compliance,combined_stress,no_tactile_policy,7,96,0.88,0.327982,0.7446,0.137362,0.436959,0.292759,0.292759,0.09877,0.266611,0.067397,0.037246,0.069146,0.162994,0.095446,0.06,0.0,0.0,-0.035447
cloth_edge_pull,soft_compliance,combined_stress,no_tactile_policy,8,96,0.88,0.327982,0.7446,0.137362,0.438503,0.289863,0.289863,0.097336,0.262001,0.073601,0.036841,0.070451,0.164375,0.097695,0.06,0.0,0.0,-0.035442
cloth_edge_pull,soft_compliance,combined_stress,no_tactile_policy,9,96,0.88,0.327982,0.7446,0.137362,0.431288,0.279848,0.279848,0.107118,0.268301,0.071199,0.035806,0.071877,0.163933,0.100172,0.06,0.0,0.0,-0.03543
cloth_edge_pull,texture_aliasing,combined_stress,no_tactile_policy,0,96,0.88,0.367123,0.7446,0.132274,0.435409,0.271415,0.271415,0.120748,0.263914,0.075496,0.039846,0.076925,0.17007,0.108048,0.06,0.0,0.0,-0.035478
cloth_edge_pull,texture_aliasing,combined_stress,no_tactile_policy,1,96,0.88,0.367123,0.7446,0.132274,0.432932,0.271028,0.271028,0.114456,0.264551,0.077981,0.036577,0.075948,0.169521,0.106656,0.06,0.0,0.0,-0.035439
cloth_edge_pull,texture_aliasing,combined_stress,no_tactile_policy,2,96,0.88,0.367123,0.7446,0.132274,0.432406,0.280961,0.280961,0.103978,0.261552,0.07206,0.037679,0.070064,0.171842,0.100673,0.06,0.0,0.0,-0.035452
cloth_edge_pull,texture_aliasing,combined_stress,no_tactile_policy,3,96,0.88,0.367123,0.7446,0.132274,0.429762,0.266344,0.266344,0.119434,0.256489,0.076979,0.036377,0.077446,0.166013,0.107487,0.06,0.0,0.0,-0.035437
cloth_edge_pull,texture_aliasing,combined_stress,no_tactile_policy,4,96,0.88,0.367123,0.7446,0.132274,0.445556,0.286265,0.286265,0.115091,0.265617,0.074016,0.038559,0.075352,0.167774,0.104991,0.06,0.0,0.0,-0.035463
cloth_edge_pull,texture_aliasing,combined_stress,no_tactile_policy,5,96,0.88,0.367123,0.7446,0.132274,0.442375,0.282046,0.282046,0.115981,0.262304,0.075448,0.03695,0.073763,0.171442,0.106339,0.06,0.0,0.0,-0.035443
cloth_edge_pull,texture_aliasing,combined_stress,no_tactile_policy,6,96,0.88,0.367123,0.7446,0.132274,0.433518,0.274439,0.274439,0.10994,0.267867,0.074191,0.039206,0.078934,0.173502,0.104696,0.06,0.0,0.0,-0.03547
cloth_edge_pull,texture_aliasing,combined_stress,no_tactile_policy,7,96,0.88,0.367123,0.7446,0.132274,0.4322,0.279371,0.279371,0.11262,0.247994,0.067936,0.037331,0.073335,0.168313,0.101736,0.06,0.0,0.0,-0.035448
cloth_edge_pull,texture_aliasing,combined_stress,no_tactile_policy,8,96,0.88,0.367123,0.7446,0.132274,0.446359,0.282957,0.282957,0.119128,0.266193,0.078451,0.038608,0.071644,0.169342,0.107961,0.06,0.0,0.0,-0.035463
cloth_edge_pull,texture_aliasing,combined_stress,no_tactile_policy,9,96,0.88,0.367123,0.7446,0.132274,0.43813,0.28588,0.28588,0.102435,0.256868,0.073298,0.039585,0.07028,0.172618,0.100781,0.06,0.0,0.0,-0.035475
cloth_edge_pull,taxel_bias,combined_stress,no_tactile_policy,0,96,0.88,0.390797,0.7446,0.129196,0.428665,0.255102,0.255102,0.140472,0.252405,0.076178,0.036904,0.079342,0.170588,0.115348,0.06,0.0,0.0,-0.035443
cloth_edge_pull,taxel_bias,combined_stress,no_tactile_policy,1,96,0.88,0.390797,0.7446,0.129196,0.436028,0.261434,0.261434,0.138766,0.251626,0.078124,0.038693,0.079729,0.169271,0.115309,0.06,0.0,0.0,-0.035464
cloth_edge_pull,taxel_bias,combined_stress,no_tactile_policy,2,96,0.88,0.390797,0.7446,0.129196,0.426758,0.253457,0.253457,0.137352,0.243245,0.076348,0.039815,0.081311,0.168463,0.114167,0.06,0.0,0.0,-0.035478
cloth_edge_pull,taxel_bias,combined_stress,no_tactile_policy,3,96,0.88,0.390797,0.7446,0.129196,0.430337,0.252137,0.252137,0.146909,0.255458,0.078421,0.038031,0.081501,0.163438,0.117318,0.06,0.0,0.0,-0.035456
cloth_edge_pull,taxel_bias,combined_stress,no_tactile_policy,4,96,0.88,0.390797,0.7446,0.129196,0.426115,0.250095,0.250095,0.152062,0.250003,0.072319,0.033074,0.084044,0.165871,0.117444,0.06,0.0,0.0,-0.035397
cloth_edge_pull,taxel_bias,combined_stress,no_tactile_policy,5,96,0.88,0.390797,0.7446,0.129196,0.428687,0.248572,0.248572,0.148766,0.256307,0.079304,0.036367,0.081958,0.168814,0.119298,0.06,0.0,0.0,-0.035436
