method,split,task,regime,mean_success_rate,ci95_success_rate,mean_harmful_transfer_rate,ci95_harmful_transfer_rate,mean_tactile_event_f1,ci95_tactile_event_f1,mean_damage_rate,ci95_damage_rate,mean_query_cost,ci95_query_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
oracle_feature_selector,heldout_object,peg_in_hole_contact_search,taxel_bias,0.750000,0.041988,0.050305,0.000845,0.661966,0.001239,0.037465,0.001465,0.179849,0.002382,0.047318,0.000627,7,84
oracle_feature_selector,heldout_object,peg_in_hole_contact_search,texture_aliasing,0.785714,0.025963,0.050712,0.000903,0.658527,0.006020,0.040602,0.002507,0.174509,0.000674,0.049574,0.000666,7,84
oracle_feature_selector,heldout_object,peg_in_hole_contact_search,transient_shear_spike,0.770408,0.046308,0.052927,0.000951,0.652179,0.001397,0.041505,0.001564,0.177761,0.001204,0.048991,0.000699,7,84
oracle_feature_selector,heldout_object,slip_limited_grasp,compound_contact_shift,0.790816,0.046348,0.058373,0.000883,0.673695,0.006043,0.048479,0.001010,0.182638,0.003114,0.051136,0.002624,7,84
oracle_feature_selector,heldout_object,slip_limited_grasp,low_friction,0.739796,0.029876,0.041672,0.000787,0.690237,0.006160,0.034132,0.001110,0.174144,0.000868,0.043098,0.000587,7,84
oracle_feature_selector,heldout_object,slip_limited_grasp,soft_compliance,0.816327,0.030062,0.046969,0.000816,0.687970,0.006125,0.033000,0.003088,0.177294,0.000571,0.046719,0.000607,7,84
oracle_feature_selector,heldout_object,slip_limited_grasp,source_matched,0.821429,0.039110,0.041036,0.002938,0.700752,0.001181,0.025336,0.001078,0.167530,0.000919,0.042692,0.000558,7,84
oracle_feature_selector,heldout_object,slip_limited_grasp,taxel_bias,0.782313,0.038682,0.053431,0.003762,0.682709,0.006184,0.039503,0.003377,0.177045,0.003331,0.045445,0.000502,7,84
oracle_feature_selector,heldout_object,slip_limited_grasp,texture_aliasing,0.795918,0.043033,0.052553,0.000826,0.687632,0.005603,0.037633,0.000587,0.176963,0.003177,0.044529,0.000613,7,84
oracle_feature_selector,heldout_object,slip_limited_grasp,transient_shear_spike,0.792517,0.022111,0.054840,0.000874,0.676246,0.001282,0.044011,0.000734,0.176618,0.002064,0.050856,0.001915,7,84
proposed_negative_transfer_guard,clean_transfer,cable_threading,compound_contact_shift,0.579932,0.049291,0.076664,0.000941,0.627642,0.005483,0.066284,0.001852,0.228025,0.001429,0.068471,0.000693,7,84
proposed_negative_transfer_guard,clean_transfer,cable_threading,low_friction,0.695578,0.034480,0.057093,0.000845,0.640720,0.005582,0.048232,0.001022,0.214992,0.000791,0.057687,0.001922,7,84
proposed_negative_transfer_guard,clean_transfer,cable_threading,soft_compliance,0.673469,0.046348,0.056885,0.003688,0.647294,0.001282,0.046083,0.002603,0.218130,0.001232,0.058255,0.000574,7,84
proposed_negative_transfer_guard,clean_transfer,cable_threading,source_matched,0.690476,0.034534,0.042761,0.004029,0.649162,0.005562,0.037026,0.002488,0.213591,0.000764,0.057202,0.002466,7,84
proposed_negative_transfer_guard,clean_transfer,cable_threading,taxel_bias,0.687075,0.020184,0.063720,0.002930,0.632979,0.001210,0.051983,0.000918,0.217573,0.000714,0.060970,0.000571,7,84
proposed_negative_transfer_guard,clean_transfer,cable_threading,texture_aliasing,0.632653,0.026176,0.059416,0.000883,0.631029,0.001296,0.055277,0.000542,0.217948,0.001986,0.059211,0.000653,7,84
proposed_negative_transfer_guard,clean_transfer,cable_threading,transient_shear_spike,0.622449,0.018856,0.068200,0.000931,0.632790,0.005985,0.058027,0.000866,0.223568,0.000713,0.062376,0.000686,7,84
proposed_negative_transfer_guard,clean_transfer,cloth_edge_pull,compound_contact_shift,0.651361,0.032489,0.071664,0.003642,0.614602,0.001383,0.060905,0.003256,0.222383,0.002133,0.064724,0.001945,7,84
proposed_negative_transfer_guard,clean_transfer,cloth_edge_pull,low_friction,0.644558,0.043928,0.052009,0.004044,0.632699,0.001239,0.048136,0.002821,0.217214,0.000793,0.058456,0.000539,7,84
proposed_negative_transfer_guard,clean_transfer,cloth_edge_pull,soft_compliance,0.688776,0.030307,0.052340,0.002910,0.634937,0.006055,0.045887,0.000566,0.219518,0.000475,0.060539,0.000604,7,84
proposed_negative_transfer_guard,clean_transfer,cloth_edge_pull,source_matched,0.675170,0.024795,0.039752,0.000864,0.641681,0.001267,0.037628,0.000966,0.215411,0.000772,0.053683,0.000640,7,84
proposed_negative_transfer_guard,clean_transfer,cloth_edge_pull,taxel_bias,0.663265,0.022027,0.059991,0.004060,0.629563,0.001210,0.053389,0.000617,0.219065,0.000722,0.062672,0.000526,7,84
proposed_negative_transfer_guard,clean_transfer,cloth_edge_pull,texture_aliasing,0.658163,0.053576,0.061912,0.000883,0.629233,0.001296,0.053363,0.002902,0.218129,0.001312,0.061770,0.000653,7,84
proposed_negative_transfer_guard,clean_transfer,cloth_edge_pull,transient_shear_spike,0.675170,0.052352,0.064736,0.003975,0.622053,0.001368,0.057723,0.002554,0.221573,0.002895,0.065404,0.000598,7,84
proposed_negative_transfer_guard,clean_transfer,lid_twist_force_control,compound_contact_shift,0.700680,0.043631,0.075872,0.001018,0.585384,0.005882,0.061990,0.000906,0.220988,0.000682,0.068446,0.001879,7,84
proposed_negative_transfer_guard,clean_transfer,lid_twist_force_control,low_friction,0.755102,0.042251,0.049305,0.000922,0.603405,0.001354,0.043535,0.003035,0.212396,0.000997,0.060849,0.000680,7,84
proposed_negative_transfer_guard,clean_transfer,lid_twist_force_control,soft_compliance,0.761905,0.025459,0.057027,0.000951,0.603865,0.001397,0.047887,0.001015,0.218014,0.000817,0.057731,0.000699,7,84
proposed_negative_transfer_guard,clean_transfer,lid_twist_force_control,source_matched,0.736395,0.023014,0.040832,0.000941,0.610344,0.001383,0.036017,0.001138,0.210573,0.000915,0.055250,0.000693,7,84
proposed_negative_transfer_guard,clean_transfer,lid_twist_force_control,taxel_bias,0.704082,0.053264,0.058650,0.000903,0.602312,0.001325,0.052719,0.001318,0.216411,0.001115,0.063715,0.002401,7,84
proposed_negative_transfer_guard,clean_transfer,lid_twist_force_control,texture_aliasing,0.727891,0.028087,0.061630,0.000960,0.595853,0.001411,0.053926,0.001240,0.220234,0.000987,0.062400,0.000706,7,84
proposed_negative_transfer_guard,clean_transfer,lid_twist_force_control,transient_shear_spike,0.739796,0.034694,0.061906,0.001008,0.592570,0.001484,0.054173,0.002390,0.220928,0.000958,0.064280,0.002556,7,84
proposed_negative_transfer_guard,clean_transfer,peg_in_hole_contact_search,compound_contact_shift,0.729592,0.037317,0.071660,0.001047,0.587320,0.001541,0.060022,0.001325,0.223225,0.002817,0.065629,0.000766,7,84
proposed_negative_transfer_guard,clean_transfer,peg_in_hole_contact_search,low_friction,0.721088,0.034480,0.054225,0.000951,0.611321,0.001397,0.046711,0.000930,0.217280,0.000727,0.059747,0.002587,7,84
proposed_negative_transfer_guard,clean_transfer,peg_in_hole_contact_search,soft_compliance,0.692177,0.037218,0.054405,0.000979,0.600468,0.001440,0.049604,0.000964,0.218513,0.000749,0.062869,0.000719,7,84
proposed_negative_transfer_guard,clean_transfer,peg_in_hole_contact_search,source_matched,0.736395,0.024114,0.043583,0.003944,0.622724,0.001426,0.035536,0.000414,0.209968,0.001936,0.057228,0.002438,7,84
proposed_negative_transfer_guard,clean_transfer,peg_in_hole_contact_search,taxel_bias,0.714286,0.044096,0.060594,0.000931,0.605764,0.001368,0.049078,0.001512,0.218515,0.001167,0.062851,0.002598,7,84
proposed_negative_transfer_guard,clean_transfer,peg_in_hole_contact_search,texture_aliasing,0.700680,0.030732,0.060496,0.000989,0.597261,0.004308,0.052290,0.002388,0.220960,0.000955,0.060559,0.000726,7,84
proposed_negative_transfer_guard,clean_transfer,peg_in_hole_contact_search,transient_shear_spike,0.744898,0.020905,0.068212,0.001037,0.602565,0.001527,0.056291,0.001215,0.218028,0.000985,0.062989,0.000759,7,84
proposed_negative_transfer_guard,clean_transfer,slip_limited_grasp,compound_contact_shift,0.732993,0.034854,0.073676,0.000970,0.611699,0.001426,0.063103,0.001120,0.224746,0.000879,0.068685,0.000713,7,84
proposed_negative_transfer_guard,clean_transfer,slip_limited_grasp,low_friction,0.753401,0.022608,0.056097,0.000874,0.635484,0.001282,0.044385,0.002650,0.214755,0.000716,0.058130,0.000647,7,84
proposed_negative_transfer_guard,clean_transfer,slip_limited_grasp,soft_compliance,0.729592,0.047958,0.053919,0.000903,0.633958,0.005522,0.046486,0.002411,0.214323,0.001347,0.060772,0.002614,7,84
proposed_negative_transfer_guard,clean_transfer,slip_limited_grasp,source_matched,0.773810,0.030123,0.041024,0.000893,0.642814,0.006032,0.038833,0.001038,0.208971,0.001848,0.055991,0.000660,7,84
proposed_negative_transfer_guard,clean_transfer,slip_limited_grasp,taxel_bias,0.729592,0.039347,0.060036,0.000855,0.626282,0.001253,0.049888,0.001342,0.218106,0.002699,0.060704,0.001920,7,84
proposed_negative_transfer_guard,clean_transfer,slip_limited_grasp,texture_aliasing,0.687075,0.033278,0.058653,0.003662,0.626141,0.001339,0.053980,0.000959,0.219070,0.002647,0.060957,0.002491,7,84
proposed_negative_transfer_guard,clean_transfer,slip_limited_grasp,transient_shear_spike,0.710884,0.046027,0.063010,0.000960,0.616117,0.001411,0.054773,0.001287,0.219984,0.000981,0.061074,0.000706,7,84
proposed_negative_transfer_guard,combined_stress,cable_threading,compound_contact_shift,0.576531,0.030912,0.104809,0.000951,0.593424,0.001397,0.079776,0.000862,0.242034,0.000684,0.084332,0.000699,7,84
proposed_negative_transfer_guard,combined_stress,cable_threading,low_friction,0.613946,0.051388,0.083445,0.002918,0.615026,0.006078,0.066144,0.002417,0.234197,0.000937,0.076154,0.000591,7,84
proposed_negative_transfer_guard,combined_stress,cable_threading,soft_compliance,0.591837,0.023727,0.080401,0.002906,0.616536,0.004371,0.064892,0.000734,0.238515,0.000659,0.078983,0.000611,7,84
proposed_negative_transfer_guard,combined_stress,cable_threading,source_matched,0.658163,0.021430,0.064261,0.000874,0.619969,0.005552,0.053952,0.000920,0.232641,0.000744,0.071720,0.000647,7,84
proposed_negative_transfer_guard,combined_stress,cable_threading,taxel_bias,0.578231,0.040689,0.094025,0.000835,0.602525,0.004401,0.071143,0.000997,0.236296,0.000751,0.079695,0.000620,7,84
proposed_negative_transfer_guard,combined_stress,cable_threading,texture_aliasing,0.605442,0.035066,0.092373,0.000893,0.604014,0.001311,0.069616,0.002062,0.236730,0.000913,0.080667,0.000660,7,84
proposed_negative_transfer_guard,combined_stress,cable_threading,transient_shear_spike,0.585034,0.050772,0.093561,0.000941,0.600209,0.001383,0.071674,0.000634,0.237773,0.000388,0.077761,0.000693,7,84
proposed_negative_transfer_guard,combined_stress,cloth_edge_pull,compound_contact_shift,0.590136,0.083644,0.108375,0.000951,0.593735,0.001397,0.082536,0.001508,0.244286,0.001015,0.080779,0.001895,7,84
proposed_negative_transfer_guard,combined_stress,cloth_edge_pull,low_friction,0.656463,0.043333,0.078351,0.003701,0.604919,0.004388,0.060399,0.001911,0.234728,0.001125,0.076927,0.001926,7,84
proposed_negative_transfer_guard,combined_stress,cloth_edge_pull,soft_compliance,0.596939,0.041500,0.080992,0.000883,0.604667,0.005542,0.066728,0.001127,0.235505,0.002708,0.073381,0.000653,7,84
proposed_negative_transfer_guard,combined_stress,cloth_edge_pull,source_matched,0.680272,0.037565,0.066387,0.000874,0.612975,0.001282,0.055396,0.001422,0.229205,0.002629,0.074036,0.000647,7,84
proposed_negative_transfer_guard,combined_stress,cloth_edge_pull,taxel_bias,0.573129,0.031972,0.092001,0.003715,0.597023,0.001224,0.072372,0.001030,0.237444,0.001031,0.080296,0.001974,7,84
proposed_negative_transfer_guard,combined_stress,cloth_edge_pull,texture_aliasing,0.615646,0.028674,0.093145,0.002902,0.602705,0.001311,0.069175,0.000856,0.238322,0.000774,0.075188,0.000617,7,84
proposed_negative_transfer_guard,combined_stress,cloth_edge_pull,transient_shear_spike,0.610544,0.020184,0.096948,0.000941,0.600250,0.001383,0.073999,0.000818,0.239690,0.000675,0.080944,0.000693,7,84
proposed_negative_transfer_guard,combined_stress,lid_twist_force_control,compound_contact_shift,0.627551,0.031269,0.108926,0.001027,0.562672,0.001512,0.081384,0.001143,0.239520,0.000910,0.080863,0.000752,7,84
proposed_negative_transfer_guard,combined_stress,lid_twist_force_control,low_friction,0.695578,0.034854,0.082281,0.000931,0.578925,0.004342,0.062939,0.001056,0.234472,0.000824,0.075909,0.000686,7,84
proposed_negative_transfer_guard,combined_stress,lid_twist_force_control,soft_compliance,0.688776,0.037218,0.080307,0.000960,0.566604,0.001411,0.063267,0.001523,0.233510,0.001192,0.073757,0.000706,7,84
proposed_negative_transfer_guard,combined_stress,lid_twist_force_control,source_matched,0.719388,0.055042,0.070671,0.002879,0.587511,0.004330,0.054776,0.002278,0.229185,0.002196,0.070973,0.000657,7,84
proposed_negative_transfer_guard,combined_stress,lid_twist_force_control,taxel_bias,0.659864,0.033333,0.092148,0.000912,0.565354,0.005512,0.067390,0.001096,0.237238,0.000859,0.080102,0.000673,7,84
proposed_negative_transfer_guard,combined_stress,lid_twist_force_control,texture_aliasing,0.681973,0.032489,0.087491,0.000970,0.567480,0.005939,0.069404,0.000891,0.235760,0.000705,0.079003,0.000713,7,84
proposed_negative_transfer_guard,combined_stress,lid_twist_force_control,transient_shear_spike,0.661565,0.038394,0.093892,0.002854,0.561204,0.001498,0.072028,0.002188,0.239136,0.001110,0.078544,0.000703,7,84
proposed_negative_transfer_guard,combined_stress,peg_in_hole_contact_search,compound_contact_shift,0.641156,0.035434,0.106012,0.001056,0.559339,0.001556,0.080920,0.001220,0.238323,0.000964,0.082381,0.002530,7,84
proposed_negative_transfer_guard,combined_stress,peg_in_hole_contact_search,low_friction,0.685374,0.042251,0.076494,0.000960,0.576427,0.004325,0.060867,0.001461,0.231787,0.001132,0.074304,0.002582,7,84
proposed_negative_transfer_guard,combined_stress,peg_in_hole_contact_search,soft_compliance,0.659864,0.022690,0.078984,0.000989,0.583665,0.001455,0.065086,0.000686,0.234138,0.000577,0.075227,0.002567,7,84
proposed_negative_transfer_guard,combined_stress,peg_in_hole_contact_search,source_matched,0.692177,0.026667,0.069574,0.000979,0.586904,0.001440,0.054439,0.002076,0.231077,0.002070,0.070313,0.002366,7,84
proposed_negative_transfer_guard,combined_stress,peg_in_hole_contact_search,taxel_bias,0.647959,0.041944,0.090245,0.003967,0.568683,0.004336,0.069483,0.003473,0.237174,0.003129,0.078886,0.002451,7,84
proposed_negative_transfer_guard,combined_stress,peg_in_hole_contact_search,texture_aliasing,0.654762,0.056240,0.087655,0.000999,0.579055,0.001469,0.070034,0.003475,0.237350,0.000569,0.078068,0.000733,7,84
proposed_negative_transfer_guard,combined_stress,peg_in_hole_contact_search,transient_shear_spike,0.653061,0.044804,0.099781,0.001047,0.573648,0.001541,0.074293,0.002287,0.237345,0.000885,0.080408,0.002336,7,84
proposed_negative_transfer_guard,combined_stress,slip_limited_grasp,compound_contact_shift,0.641156,0.045664,0.103572,0.000979,0.589019,0.005443,0.080448,0.001491,0.241511,0.001149,0.083493,0.002366,7,84
proposed_negative_transfer_guard,combined_stress,slip_limited_grasp,low_friction,0.709184,0.045501,0.080770,0.004013,0.608464,0.001296,0.060375,0.001445,0.234451,0.001368,0.075467,0.002728,7,84
proposed_negative_transfer_guard,combined_stress,slip_limited_grasp,soft_compliance,0.642857,0.034907,0.086048,0.000912,0.596729,0.001339,0.064321,0.001179,0.235965,0.000921,0.078310,0.000673,7,84
proposed_negative_transfer_guard,combined_stress,slip_limited_grasp,source_matched,0.756803,0.044928,0.069420,0.000903,0.607150,0.001325,0.050674,0.001193,0.227766,0.000903,0.069568,0.000666,7,84
proposed_negative_transfer_guard,combined_stress,slip_limited_grasp,taxel_bias,0.680272,0.034694,0.090376,0.000864,0.597075,0.001267,0.069031,0.000954,0.233491,0.000737,0.079481,0.000640,7,84
proposed_negative_transfer_guard,combined_stress,slip_limited_grasp,texture_aliasing,0.721088,0.034480,0.089931,0.000922,0.602946,0.001354,0.065802,0.001285,0.234484,0.001007,0.077853,0.002603,7,84
proposed_negative_transfer_guard,combined_stress,slip_limited_grasp,transient_shear_spike,0.642857,0.065997,0.096983,0.003944,0.597647,0.001426,0.071515,0.001847,0.235905,0.001496,0.077842,0.000624,7,84
proposed_negative_transfer_guard,heldout_geometry,cable_threading,compound_contact_shift,0.602041,0.037367,0.097082,0.002876,0.612394,0.001411,0.073100,0.002540,0.235528,0.002665,0.078310,0.000663,7,84
proposed_negative_transfer_guard,heldout_geometry,cable_threading,low_friction,0.649660,0.049852,0.071602,0.003695,0.629655,0.004382,0.055730,0.003003,0.227865,0.001001,0.068112,0.002447,7,84
proposed_negative_transfer_guard,heldout_geometry,cable_threading,soft_compliance,0.619048,0.056699,0.070122,0.000893,0.626103,0.005532,0.060600,0.001881,0.227798,0.002533,0.069868,0.000660,7,84
proposed_negative_transfer_guard,heldout_geometry,cable_threading,source_matched,0.654762,0.046667,0.056197,0.000883,0.631101,0.005542,0.050199,0.000923,0.224314,0.003315,0.064493,0.002410,7,84
proposed_negative_transfer_guard,heldout_geometry,cable_threading,taxel_bias,0.624150,0.044054,0.081680,0.000845,0.622685,0.004394,0.064024,0.001409,0.228808,0.001078,0.072956,0.002645,7,84
proposed_negative_transfer_guard,heldout_geometry,cable_threading,texture_aliasing,0.624150,0.035953,0.082184,0.002898,0.617323,0.001325,0.063779,0.001377,0.232404,0.001151,0.072074,0.000624,7,84
proposed_negative_transfer_guard,heldout_geometry,cable_threading,transient_shear_spike,0.602041,0.055042,0.087754,0.000951,0.618243,0.001397,0.070704,0.000896,0.235578,0.000610,0.071364,0.000699,7,84
proposed_negative_transfer_guard,heldout_geometry,cloth_edge_pull,compound_contact_shift,0.634354,0.024795,0.090604,0.000960,0.600036,0.005463,0.072222,0.000532,0.234177,0.000453,0.074696,0.001893,7,84
proposed_negative_transfer_guard,heldout_geometry,cloth_edge_pull,low_friction,0.661565,0.044638,0.066754,0.002914,0.619743,0.006067,0.054324,0.001431,0.229111,0.001201,0.067907,0.000598,7,84
proposed_negative_transfer_guard,heldout_geometry,cloth_edge_pull,soft_compliance,0.653061,0.028087,0.072674,0.000893,0.611855,0.001311,0.058599,0.002973,0.226720,0.000664,0.072474,0.000660,7,84
proposed_negative_transfer_guard,heldout_geometry,cloth_edge_pull,source_matched,0.663265,0.041276,0.058570,0.000883,0.624301,0.001296,0.052127,0.001376,0.221288,0.001061,0.064687,0.000653,7,84
