task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,stress_level
tactile_servo_surface_follow,low_friction,combined_stress,test_time_tactile_adaptation,4,96,0.0,0.082933,0.5317,0.760453,0.721097,0.62571,0.62571,0.037456,0.65675,0.037929,0.10812,0.041114,0.112677,0.051541,0.0
tactile_servo_surface_follow,low_friction,combined_stress,test_time_tactile_adaptation,5,96,0.0,0.082933,0.5317,0.760453,0.723465,0.62484,0.62484,0.039092,0.654461,0.042576,0.105467,0.039785,0.113279,0.053839,0.0
tactile_servo_surface_follow,low_friction,combined_stress,test_time_tactile_adaptation,6,96,0.0,0.082933,0.5317,0.760453,0.725859,0.635199,0.635199,0.027962,0.651943,0.038089,0.106952,0.039757,0.113663,0.048416,0.0
tactile_servo_surface_follow,low_friction,combined_stress,test_time_tactile_adaptation,7,96,0.0,0.082933,0.5317,0.760453,0.72588,0.633228,0.633228,0.033201,0.659937,0.037767,0.105652,0.040137,0.11397,0.050168,0.0
tactile_servo_surface_follow,low_friction,combined_stress,test_time_tactile_adaptation,8,96,0.0,0.082933,0.5317,0.760453,0.724832,0.624097,0.624097,0.0398,0.650267,0.04333,0.108449,0.040681,0.115699,0.054891,0.0
tactile_servo_surface_follow,low_friction,combined_stress,test_time_tactile_adaptation,9,96,0.0,0.082933,0.5317,0.760453,0.728061,0.632334,0.632334,0.032743,0.649289,0.043506,0.107559,0.035706,0.114244,0.051799,0.0
tactile_servo_surface_follow,soft_compliance,combined_stress,test_time_tactile_adaptation,0,96,0.0,0.096292,0.5317,0.759237,0.71798,0.620796,0.620796,0.038993,0.657948,0.038717,0.106741,0.041884,0.117498,0.053308,0.0
tactile_servo_surface_follow,soft_compliance,combined_stress,test_time_tactile_adaptation,1,96,0.0,0.096292,0.5317,0.759237,0.724444,0.628198,0.628198,0.039522,0.658558,0.037801,0.107767,0.040333,0.115612,0.052645,0.0
tactile_servo_surface_follow,soft_compliance,combined_stress,test_time_tactile_adaptation,2,96,0.0,0.096292,0.5317,0.759237,0.723457,0.625845,0.625845,0.040377,0.655801,0.039556,0.105268,0.042309,0.112277,0.0532,0.0
tactile_servo_surface_follow,soft_compliance,combined_stress,test_time_tactile_adaptation,3,96,0.0,0.096292,0.5317,0.759237,0.715601,0.618171,0.618171,0.044049,0.647177,0.038644,0.105852,0.038231,0.112421,0.05372,0.0
tactile_servo_surface_follow,soft_compliance,combined_stress,test_time_tactile_adaptation,4,96,0.0,0.096292,0.5317,0.759237,0.722457,0.628188,0.628188,0.038358,0.656303,0.03764,0.105333,0.038626,0.113505,0.051638,0.0
tactile_servo_surface_follow,soft_compliance,combined_stress,test_time_tactile_adaptation,5,96,0.0,0.096292,0.5317,0.759237,0.716248,0.613271,0.613271,0.044698,0.658376,0.041813,0.110161,0.044315,0.112543,0.055776,0.0
tactile_servo_surface_follow,soft_compliance,combined_stress,test_time_tactile_adaptation,6,96,0.0,0.096292,0.5317,0.759237,0.718483,0.625385,0.625385,0.038285,0.660446,0.033003,0.107366,0.044333,0.113663,0.050451,0.0
tactile_servo_surface_follow,soft_compliance,combined_stress,test_time_tactile_adaptation,7,96,0.0,0.096292,0.5317,0.759237,0.736596,0.63939,0.63939,0.038409,0.653268,0.038338,0.106433,0.045503,0.11313,0.052541,0.0
tactile_servo_surface_follow,soft_compliance,combined_stress,test_time_tactile_adaptation,8,96,0.0,0.096292,0.5317,0.759237,0.714491,0.612616,0.612616,0.041152,0.652893,0.042968,0.109219,0.041607,0.118485,0.055807,0.0
tactile_servo_surface_follow,soft_compliance,combined_stress,test_time_tactile_adaptation,9,96,0.0,0.096292,0.5317,0.759237,0.7241,0.62894,0.62894,0.03633,0.654121,0.036596,0.108214,0.045549,0.111231,0.050835,0.0
tactile_servo_surface_follow,texture_aliasing,combined_stress,test_time_tactile_adaptation,0,96,0.0,0.128299,0.5317,0.756325,0.724668,0.623613,0.623613,0.046522,0.661437,0.038312,0.110679,0.042155,0.116077,0.055485,0.0
tactile_servo_surface_follow,texture_aliasing,combined_stress,test_time_tactile_adaptation,1,96,0.0,0.128299,0.5317,0.756325,0.723571,0.623825,0.623825,0.042754,0.654035,0.040151,0.110216,0.041189,0.111388,0.053962,0.0
tactile_servo_surface_follow,texture_aliasing,combined_stress,test_time_tactile_adaptation,2,96,0.0,0.128299,0.5317,0.756325,0.712981,0.614228,0.614228,0.040506,0.646082,0.038839,0.107624,0.044809,0.114739,0.053665,0.0
tactile_servo_surface_follow,texture_aliasing,combined_stress,test_time_tactile_adaptation,3,96,0.0,0.128299,0.5317,0.756325,0.720195,0.624824,0.624824,0.044312,0.660176,0.032755,0.108986,0.04111,0.11716,0.052713,0.0
tactile_servo_surface_follow,texture_aliasing,combined_stress,test_time_tactile_adaptation,4,96,0.0,0.128299,0.5317,0.756325,0.715115,0.608671,0.608671,0.051274,0.656143,0.041098,0.110268,0.047111,0.113529,0.058197,0.0
tactile_servo_surface_follow,texture_aliasing,combined_stress,test_time_tactile_adaptation,5,96,0.0,0.128299,0.5317,0.756325,0.715313,0.614512,0.614512,0.049506,0.650162,0.036408,0.108816,0.042418,0.117238,0.056012,0.0
tactile_servo_surface_follow,texture_aliasing,combined_stress,test_time_tactile_adaptation,6,96,0.0,0.128299,0.5317,0.756325,0.717593,0.618312,0.618312,0.047116,0.649789,0.036189,0.105384,0.044641,0.115243,0.054979,0.0
tactile_servo_surface_follow,texture_aliasing,combined_stress,test_time_tactile_adaptation,7,96,0.0,0.128299,0.5317,0.756325,0.712745,0.609966,0.609966,0.046252,0.654008,0.039885,0.111179,0.042984,0.118632,0.056534,0.0
tactile_servo_surface_follow,texture_aliasing,combined_stress,test_time_tactile_adaptation,8,96,0.0,0.128299,0.5317,0.756325,0.71384,0.613092,0.613092,0.046172,0.650798,0.039121,0.109847,0.041316,0.113611,0.055146,0.0
tactile_servo_surface_follow,texture_aliasing,combined_stress,test_time_tactile_adaptation,9,96,0.0,0.128299,0.5317,0.756325,0.715746,0.616671,0.616671,0.04565,0.654076,0.035532,0.109118,0.044525,0.116542,0.054453,0.0
tactile_servo_surface_follow,taxel_bias,combined_stress,test_time_tactile_adaptation,0,96,0.0,0.141868,0.5317,0.75509,0.721589,0.613907,0.613907,0.057689,0.650761,0.039273,0.107937,0.047332,0.114726,0.059922,0.0
tactile_servo_surface_follow,taxel_bias,combined_stress,test_time_tactile_adaptation,1,96,0.0,0.141868,0.5317,0.75509,0.716805,0.607316,0.607316,0.057514,0.656459,0.043618,0.108696,0.041121,0.118825,0.06163,0.0
tactile_servo_surface_follow,taxel_bias,combined_stress,test_time_tactile_adaptation,2,96,0.0,0.141868,0.5317,0.75509,0.725754,0.626035,0.626035,0.047283,0.645216,0.035746,0.10726,0.045896,0.114211,0.054807,0.0
tactile_servo_surface_follow,taxel_bias,combined_stress,test_time_tactile_adaptation,3,96,0.0,0.141868,0.5317,0.75509,0.711524,0.605526,0.605526,0.052874,0.652789,0.040968,0.108615,0.044865,0.11364,0.058486,0.0
tactile_servo_surface_follow,taxel_bias,combined_stress,test_time_tactile_adaptation,4,96,0.0,0.141868,0.5317,0.75509,0.718695,0.60761,0.60761,0.055924,0.646855,0.046937,0.107719,0.041495,0.11841,0.062314,0.0
tactile_servo_surface_follow,taxel_bias,combined_stress,test_time_tactile_adaptation,5,96,0.0,0.141868,0.5317,0.75509,0.71236,0.60589,0.60589,0.05465,0.659382,0.040323,0.106128,0.047021,0.113701,0.059072,0.0
tactile_servo_surface_follow,taxel_bias,combined_stress,test_time_tactile_adaptation,6,96,0.0,0.141868,0.5317,0.75509,0.715781,0.603954,0.603954,0.060694,0.650165,0.042817,0.110322,0.046732,0.113368,0.061986,0.0
tactile_servo_surface_follow,taxel_bias,combined_stress,test_time_tactile_adaptation,7,96,0.0,0.141868,0.5317,0.75509,0.698921,0.583168,0.583168,0.068652,0.652246,0.042443,0.107122,0.048673,0.119249,0.065802,0.0
tactile_servo_surface_follow,taxel_bias,combined_stress,test_time_tactile_adaptation,8,96,0.0,0.141868,0.5317,0.75509,0.710981,0.606788,0.606788,0.052973,0.646149,0.038277,0.110364,0.043745,0.114595,0.057558,0.0
tactile_servo_surface_follow,taxel_bias,combined_stress,test_time_tactile_adaptation,9,96,0.0,0.141868,0.5317,0.75509,0.721905,0.617665,0.617665,0.051313,0.654409,0.038265,0.10826,0.047388,0.115434,0.057504,0.0
tactile_servo_surface_follow,transient_shear_spike,combined_stress,test_time_tactile_adaptation,0,96,0.0,0.155569,0.5317,0.753843,0.725016,0.617059,0.617059,0.051175,0.648823,0.04503,0.106933,0.044979,0.114066,0.059541,0.0
tactile_servo_surface_follow,transient_shear_spike,combined_stress,test_time_tactile_adaptation,1,96,0.0,0.155569,0.5317,0.753843,0.720672,0.612344,0.612344,0.050123,0.648615,0.043599,0.109493,0.048322,0.116322,0.059379,0.0
tactile_servo_surface_follow,transient_shear_spike,combined_stress,test_time_tactile_adaptation,2,96,0.0,0.155569,0.5317,0.753843,0.721853,0.614016,0.614016,0.049253,0.642159,0.043611,0.107215,0.050424,0.113989,0.058879,0.0
tactile_servo_surface_follow,transient_shear_spike,combined_stress,test_time_tactile_adaptation,3,96,0.0,0.155569,0.5317,0.753843,0.714383,0.60591,0.60591,0.050707,0.649288,0.045199,0.106549,0.04654,0.115613,0.05988,0.0
tactile_servo_surface_follow,transient_shear_spike,combined_stress,test_time_tactile_adaptation,4,96,0.0,0.155569,0.5317,0.753843,0.720221,0.613124,0.613124,0.051564,0.641445,0.04387,0.105444,0.045235,0.114633,0.05936,0.0
tactile_servo_surface_follow,transient_shear_spike,combined_stress,test_time_tactile_adaptation,5,96,0.0,0.155569,0.5317,0.753843,0.711646,0.601688,0.601688,0.04864,0.643658,0.046468,0.107312,0.0473,0.12449,0.061334,0.0
tactile_servo_surface_follow,transient_shear_spike,combined_stress,test_time_tactile_adaptation,6,96,0.0,0.155569,0.5317,0.753843,0.71211,0.603997,0.603997,0.053473,0.651581,0.03898,0.111094,0.051341,0.119463,0.059631,0.0
tactile_servo_surface_follow,transient_shear_spike,combined_stress,test_time_tactile_adaptation,7,96,0.0,0.155569,0.5317,0.753843,0.718872,0.608003,0.608003,0.047357,0.639329,0.049684,0.107162,0.046931,0.118321,0.060972,0.0
tactile_servo_surface_follow,transient_shear_spike,combined_stress,test_time_tactile_adaptation,8,96,0.0,0.155569,0.5317,0.753843,0.702331,0.596159,0.596159,0.046104,0.652626,0.044779,0.11065,0.044662,0.113787,0.057639,0.0
tactile_servo_surface_follow,transient_shear_spike,combined_stress,test_time_tactile_adaptation,9,96,0.0,0.155569,0.5317,0.753843,0.71588,0.603532,0.603532,0.055609,0.642762,0.048322,0.107782,0.044591,0.113205,0.062105,0.0
tactile_servo_surface_follow,latency_and_drift,combined_stress,test_time_tactile_adaptation,0,96,0.0,0.170062,0.5317,0.752524,0.725564,0.613956,0.613956,0.056487,0.645561,0.045282,0.110071,0.045688,0.115372,0.061749,0.0
tactile_servo_surface_follow,latency_and_drift,combined_stress,test_time_tactile_adaptation,1,96,0.0,0.170062,0.5317,0.752524,0.719123,0.608153,0.608153,0.059083,0.636586,0.043492,0.107315,0.046593,0.114003,0.061795,0.0
tactile_servo_surface_follow,latency_and_drift,combined_stress,test_time_tactile_adaptation,2,96,0.0,0.170062,0.5317,0.752524,0.724476,0.614893,0.614893,0.060857,0.639382,0.040653,0.108271,0.044666,0.116668,0.061607,0.0
tactile_servo_surface_follow,latency_and_drift,combined_stress,test_time_tactile_adaptation,3,96,0.0,0.170062,0.5317,0.752524,0.727377,0.616964,0.616964,0.053642,0.642159,0.044643,0.106569,0.047459,0.121725,0.061859,0.0
tactile_servo_surface_follow,latency_and_drift,combined_stress,test_time_tactile_adaptation,4,96,0.0,0.170062,0.5317,0.752524,0.713723,0.596549,0.596549,0.061655,0.641308,0.048821,0.103726,0.050722,0.118752,0.065962,0.0
tactile_servo_surface_follow,latency_and_drift,combined_stress,test_time_tactile_adaptation,5,96,0.0,0.170062,0.5317,0.752524,0.711045,0.59981,0.59981,0.057605,0.642174,0.045053,0.108378,0.044194,0.116576,0.062109,0.0
tactile_servo_surface_follow,latency_and_drift,combined_stress,test_time_tactile_adaptation,6,96,0.0,0.170062,0.5317,0.752524,0.719393,0.607889,0.607889,0.056116,0.642697,0.044721,0.107996,0.048985,0.114361,0.061557,0.0
tactile_servo_surface_follow,latency_and_drift,combined_stress,test_time_tactile_adaptation,7,96,0.0,0.170062,0.5317,0.752524,0.720534,0.611167,0.611167,0.053774,0.645238,0.04439,0.107803,0.046898,0.113301,0.060235,0.0
tactile_servo_surface_follow,latency_and_drift,combined_stress,test_time_tactile_adaptation,8,96,0.0,0.170062,0.5317,0.752524,0.719427,0.604975,0.604975,0.060569,0.64579,0.044686,0.110376,0.049807,0.115896,0.063416,0.0
tactile_servo_surface_follow,latency_and_drift,combined_stress,test_time_tactile_adaptation,9,96,0.0,0.170062,0.5317,0.752524,0.724584,0.609198,0.609198,0.059166,0.638009,0.049468,0.106328,0.045613,0.118058,0.064726,0.0
tactile_servo_surface_follow,compound_contact_shift,combined_stress,test_time_tactile_adaptation,0,96,0.0,0.230817,0.5317,0.746996,0.7089,0.590983,0.590983,0.064955,0.643181,0.045614,0.110322,0.050975,0.119586,0.066041,0.0
tactile_servo_surface_follow,compound_contact_shift,combined_stress,test_time_tactile_adaptation,1,96,0.0,0.230817,0.5317,0.746996,0.729541,0.608379,0.608379,0.066198,0.642739,0.049777,0.110308,0.049219,0.120996,0.068124,0.0
tactile_servo_surface_follow,compound_contact_shift,combined_stress,test_time_tactile_adaptation,2,96,0.0,0.230817,0.5317,0.746996,0.71931,0.59985,0.59985,0.062803,0.641959,0.049352,0.10759,0.053409,0.115976,0.066323,0.0
tactile_servo_surface_follow,compound_contact_shift,combined_stress,test_time_tactile_adaptation,3,96,0.0,0.230817,0.5317,0.746996,0.715493,0.595822,0.595822,0.064651,0.638578,0.047931,0.107608,0.053814,0.118454,0.066898,0.0
tactile_servo_surface_follow,compound_contact_shift,combined_stress,test_time_tactile_adaptation,4,96,0.0,0.230817,0.5317,0.746996,0.716386,0.591708,0.591708,0.069696,0.644371,0.052433,0.111071,0.050378,0.116313,0.069595,0.0
tactile_servo_surface_follow,compound_contact_shift,combined_stress,test_time_tactile_adaptation,5,96,0.0,0.230817,0.5317,0.746996,0.719198,0.596826,0.596826,0.068232,0.641806,0.047572,0.110409,0.056149,0.118392,0.068202,0.0
tactile_servo_surface_follow,compound_contact_shift,combined_stress,test_time_tactile_adaptation,6,96,0.0,0.230817,0.5317,0.746996,0.723617,0.611768,0.611768,0.056662,0.640707,0.042378,0.109829,0.052236,0.117607,0.061762,0.0
tactile_servo_surface_follow,compound_contact_shift,combined_stress,test_time_tactile_adaptation,7,96,0.0,0.230817,0.5317,0.746996,0.711961,0.589189,0.589189,0.067927,0.652703,0.050212,0.108523,0.052988,0.118473,0.0688,0.0
tactile_servo_surface_follow,compound_contact_shift,combined_stress,test_time_tactile_adaptation,8,96,0.0,0.230817,0.5317,0.746996,0.715295,0.59423,0.59423,0.070578,0.644011,0.046757,0.107127,0.053394,0.117087,0.068179,0.0
tactile_servo_surface_follow,compound_contact_shift,combined_stress,test_time_tactile_adaptation,9,96,0.0,0.230817,0.5317,0.746996,0.709157,0.583942,0.583942,0.072027,0.634505,0.049564,0.107496,0.055687,0.12214,0.070877,0.0
fragile_container_handoff,source_matched,combined_stress,test_time_tactile_adaptation,0,96,0.0,0.011737,0.6111,0.766932,0.722064,0.633183,0.633183,0.034838,0.65552,0.034769,0.10885,0.033316,0.107227,0.047689,0.0
fragile_container_handoff,source_matched,combined_stress,test_time_tactile_adaptation,1,96,0.0,0.011737,0.6111,0.766932,0.71155,0.628921,0.628921,0.023952,0.663112,0.030708,0.109657,0.036112,0.112056,0.043594,0.0
fragile_container_handoff,source_matched,combined_stress,test_time_tactile_adaptation,2,96,0.0,0.011737,0.6111,0.766932,0.715673,0.628795,0.628795,0.025505,0.657381,0.035586,0.107312,0.036983,0.113526,0.046327,0.0
fragile_container_handoff,source_matched,combined_stress,test_time_tactile_adaptation,3,96,0.0,0.011737,0.6111,0.766932,0.723716,0.640606,0.640606,0.028035,0.664326,0.03247,0.104913,0.033145,0.106498,0.044354,0.0
fragile_container_handoff,source_matched,combined_stress,test_time_tactile_adaptation,4,96,0.0,0.011737,0.6111,0.766932,0.704363,0.619576,0.619576,0.025521,0.658266,0.033244,0.102296,0.0389,0.114575,0.045823,0.0
fragile_container_handoff,source_matched,combined_stress,test_time_tactile_adaptation,5,96,0.0,0.011737,0.6111,0.766932,0.719906,0.632558,0.632558,0.022725,0.663005,0.041521,0.104323,0.032352,0.109099,0.046378,0.0
fragile_container_handoff,source_matched,combined_stress,test_time_tactile_adaptation,6,96,0.0,0.011737,0.6111,0.766932,0.717259,0.636224,0.636224,0.024551,0.662659,0.029473,0.106856,0.035799,0.110109,0.042946,0.0
fragile_container_handoff,source_matched,combined_stress,test_time_tactile_adaptation,7,96,0.0,0.011737,0.6111,0.766932,0.739078,0.652947,0.652947,0.029562,0.661388,0.033569,0.106726,0.034197,0.113043,0.046575,0.0
fragile_container_handoff,source_matched,combined_stress,test_time_tactile_adaptation,8,96,0.0,0.011737,0.6111,0.766932,0.711083,0.627687,0.627687,0.0223,0.660824,0.034123,0.111488,0.034191,0.105345,0.04293,0.0
fragile_container_handoff,source_matched,combined_stress,test_time_tactile_adaptation,9,96,0.0,0.011737,0.6111,0.766932,0.7256,0.645286,0.645286,0.019317,0.655608,0.030663,0.107311,0.03675,0.113017,0.042238,0.0
fragile_container_handoff,low_friction,combined_stress,test_time_tactile_adaptation,0,96,0.0,0.091224,0.6111,0.759699,0.726695,0.619144,0.619144,0.039552,0.664667,0.053065,0.105234,0.043683,0.111295,0.058014,0.0
fragile_container_handoff,low_friction,combined_stress,test_time_tactile_adaptation,1,96,0.0,0.091224,0.6111,0.759699,0.716934,0.610743,0.610743,0.040776,0.64837,0.049197,0.111261,0.04123,0.114711,0.05733,0.0
fragile_container_handoff,low_friction,combined_stress,test_time_tactile_adaptation,2,96,0.0,0.091224,0.6111,0.759699,0.723329,0.613353,0.613353,0.04419,0.662747,0.054088,0.1061,0.039603,0.117091,0.060615,0.0
fragile_container_handoff,low_friction,combined_stress,test_time_tactile_adaptation,3,96,0.0,0.091224,0.6111,0.759699,0.713369,0.614226,0.614226,0.033369,0.649529,0.046935,0.108256,0.03751,0.113124,0.053294,0.0
fragile_container_handoff,low_friction,combined_stress,test_time_tactile_adaptation,4,96,0.0,0.091224,0.6111,0.759699,0.703288,0.591049,0.591049,0.044401,0.6549,0.055234,0.108546,0.043152,0.114137,0.060945,0.0
fragile_container_handoff,low_friction,combined_stress,test_time_tactile_adaptation,5,96,0.0,0.091224,0.6111,0.759699,0.717759,0.610869,0.610869,0.037709,0.660478,0.054681,0.107639,0.039207,0.110249,0.057366,0.0
fragile_container_handoff,low_friction,combined_stress,test_time_tactile_adaptation,6,96,0.0,0.091224,0.6111,0.759699,0.715973,0.60706,0.60706,0.035583,0.653968,0.058258,0.1071,0.040611,0.110273,0.058146,0.0
fragile_container_handoff,low_friction,combined_stress,test_time_tactile_adaptation,7,96,0.0,0.091224,0.6111,0.759699,0.709419,0.604892,0.604892,0.037406,0.663109,0.050234,0.10688,0.042171,0.112603,0.056292,0.0
fragile_container_handoff,low_friction,combined_stress,test_time_tactile_adaptation,8,96,0.0,0.091224,0.6111,0.759699,0.720708,0.614243,0.614243,0.03601,0.659087,0.052765,0.107907,0.043271,0.113566,0.057063,0.0
fragile_container_handoff,low_friction,combined_stress,test_time_tactile_adaptation,9,96,0.0,0.091224,0.6111,0.759699,0.706756,0.600119,0.600119,0.033023,0.657239,0.056064,0.107701,0.040288,0.114191,0.057115,0.0
fragile_container_handoff,soft_compliance,combined_stress,test_time_tactile_adaptation,0,96,0.0,0.086524,0.6111,0.760126,0.719379,0.616156,0.616156,0.04014,0.653153,0.046733,0.108549,0.040999,0.113141,0.055872,0.0
fragile_container_handoff,soft_compliance,combined_stress,test_time_tactile_adaptation,1,96,0.0,0.086524,0.6111,0.760126,0.713023,0.616577,0.616577,0.035095,0.653166,0.041819,0.108787,0.038107,0.113176,0.052006,0.0
fragile_container_handoff,soft_compliance,combined_stress,test_time_tactile_adaptation,2,96,0.0,0.086524,0.6111,0.760126,0.720921,0.624291,0.624291,0.035702,0.658629,0.042465,0.107555,0.038257,0.110296,0.051954,0.0
fragile_container_handoff,soft_compliance,combined_stress,test_time_tactile_adaptation,3,96,0.0,0.086524,0.6111,0.760126,0.721383,0.616229,0.616229,0.043466,0.661659,0.049206,0.106296,0.038803,0.111505,0.057428,0.0
fragile_container_handoff,soft_compliance,combined_stress,test_time_tactile_adaptation,4,96,0.0,0.086524,0.6111,0.760126,0.714602,0.609255,0.609255,0.041718,0.646833,0.04689,0.108294,0.042618,0.1201,0.057882,0.0
