stress_level,method,seed,n,mismatch,clean_retention,success,utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score
1.0,ensemble_disagreement_filter,7,80,0.381705,0.622019,0.597022,0.411801,0.096244,0.600165,0.068048,0.249102,0.068256,0.124264,0.087774
1.0,ensemble_disagreement_filter,8,80,0.381705,0.622019,0.596951,0.412121,0.096166,0.599665,0.067753,0.248711,0.068162,0.124086,0.087594
1.0,ensemble_disagreement_filter,9,80,0.381705,0.622019,0.597734,0.412815,0.096608,0.600731,0.067496,0.248919,0.068226,0.1242,0.087674
1.0,frozen_tactile_pretraining,0,80,0.381705,0.805371,0.605392,0.404115,0.147957,0.479692,0.09781,0.069868,0.081294,0.174442,0.127002
1.0,frozen_tactile_pretraining,1,80,0.381705,0.805371,0.605847,0.40411,0.148253,0.479686,0.098284,0.069646,0.081343,0.17451,0.1273
1.0,frozen_tactile_pretraining,2,80,0.381705,0.805371,0.605596,0.404873,0.1475,0.479193,0.097404,0.070188,0.080981,0.17428,0.126632
1.0,frozen_tactile_pretraining,3,80,0.381705,0.805371,0.604336,0.403627,0.147191,0.480277,0.09785,0.069767,0.080651,0.174227,0.126654
1.0,frozen_tactile_pretraining,4,80,0.381705,0.805371,0.605376,0.404314,0.148147,0.478845,0.09754,0.069708,0.081193,0.17415,0.126901
1.0,frozen_tactile_pretraining,5,80,0.381705,0.805371,0.604954,0.404213,0.147551,0.480452,0.097319,0.069828,0.081376,0.174375,0.126674
1.0,frozen_tactile_pretraining,6,80,0.381705,0.805371,0.606716,0.405492,0.148355,0.481409,0.097559,0.069677,0.081368,0.174197,0.127006
1.0,frozen_tactile_pretraining,7,80,0.381705,0.805371,0.604843,0.403537,0.147501,0.480768,0.098098,0.070043,0.081152,0.174665,0.126982
1.0,frozen_tactile_pretraining,8,80,0.381705,0.805371,0.607285,0.405978,0.147564,0.479897,0.097874,0.070396,0.081383,0.174563,0.126923
1.0,frozen_tactile_pretraining,9,80,0.381705,0.805371,0.606723,0.406172,0.146896,0.47947,0.097559,0.069885,0.08113,0.17431,0.126506
1.0,invariant_risk_tactile_alignment,0,80,0.381705,0.68928,0.609268,0.428254,0.108731,0.585941,0.074214,0.16987,0.070425,0.143836,0.098102
1.0,invariant_risk_tactile_alignment,1,80,0.381705,0.68928,0.608919,0.428077,0.108213,0.585332,0.074378,0.170133,0.069979,0.144034,0.09798
1.0,invariant_risk_tactile_alignment,2,80,0.381705,0.68928,0.609038,0.427825,0.108787,0.586458,0.074654,0.169631,0.070098,0.143876,0.098263
1.0,invariant_risk_tactile_alignment,3,80,0.381705,0.68928,0.60905,0.428293,0.108148,0.586302,0.074262,0.169902,0.070134,0.144295,0.097976
1.0,invariant_risk_tactile_alignment,4,80,0.381705,0.68928,0.608446,0.42768,0.108545,0.58653,0.074122,0.17012,0.069969,0.143783,0.09795
1.0,invariant_risk_tactile_alignment,5,80,0.381705,0.68928,0.607965,0.427101,0.108117,0.585985,0.074664,0.170149,0.069437,0.14423,0.098037
1.0,invariant_risk_tactile_alignment,6,80,0.381705,0.68928,0.608264,0.426957,0.108852,0.585616,0.074598,0.170083,0.070068,0.144,0.098284
1.0,invariant_risk_tactile_alignment,7,80,0.381705,0.68928,0.608175,0.42655,0.108973,0.586222,0.074876,0.169935,0.070286,0.144181,0.098485
1.0,invariant_risk_tactile_alignment,8,80,0.381705,0.68928,0.608708,0.427834,0.108311,0.585298,0.074325,0.169988,0.070177,0.143989,0.098005
1.0,invariant_risk_tactile_alignment,9,80,0.381705,0.68928,0.609429,0.428685,0.108623,0.585866,0.074249,0.169654,0.069897,0.143563,0.097978
1.0,oracle_contact_shift_feature_selector,0,80,0.381705,0.865615,0.812746,0.729091,0.025611,0.917673,0.032666,0.129973,0.037116,0.062384,0.036062
1.0,oracle_contact_shift_feature_selector,1,80,0.381705,0.865615,0.811127,0.727284,0.025695,0.91813,0.032786,0.130054,0.037038,0.06295,0.03623
1.0,oracle_contact_shift_feature_selector,2,80,0.381705,0.865615,0.812587,0.728881,0.025371,0.917185,0.032901,0.129703,0.037158,0.062646,0.036121
1.0,oracle_contact_shift_feature_selector,3,80,0.381705,0.865615,0.812832,0.728663,0.025959,0.915982,0.033048,0.130017,0.037386,0.062198,0.036318
1.0,oracle_contact_shift_feature_selector,4,80,0.381705,0.865615,0.812681,0.729894,0.024285,0.917634,0.032655,0.129801,0.036519,0.062098,0.035495
1.0,oracle_contact_shift_feature_selector,5,80,0.381705,0.865615,0.814395,0.730423,0.026131,0.916234,0.032619,0.129807,0.03752,0.062587,0.036297
1.0,oracle_contact_shift_feature_selector,6,80,0.381705,0.865615,0.814009,0.730261,0.025374,0.917369,0.03297,0.129664,0.037413,0.061945,0.036047
1.0,oracle_contact_shift_feature_selector,7,80,0.381705,0.865615,0.813754,0.730189,0.025333,0.917432,0.032673,0.129694,0.037346,0.062534,0.03602
1.0,oracle_contact_shift_feature_selector,8,80,0.381705,0.865615,0.812605,0.729191,0.024798,0.917151,0.032812,0.130008,0.037126,0.062435,0.035851
1.0,oracle_contact_shift_feature_selector,9,80,0.381705,0.865615,0.812693,0.728433,0.026085,0.917489,0.033036,0.130236,0.03725,0.062529,0.036403
1.0,proposed_negative_transfer_guard_v4,0,80,0.381705,0.724344,0.678218,0.521491,0.074535,0.696556,0.057348,0.221604,0.058722,0.110045,0.072815
1.0,proposed_negative_transfer_guard_v4,1,80,0.381705,0.724344,0.678504,0.521975,0.074178,0.696182,0.057496,0.221606,0.058377,0.109737,0.072659
1.0,proposed_negative_transfer_guard_v4,2,80,0.381705,0.724344,0.677728,0.520661,0.074774,0.696557,0.057724,0.221827,0.058479,0.109903,0.072988
1.0,proposed_negative_transfer_guard_v4,3,80,0.381705,0.724344,0.678883,0.522311,0.074377,0.696011,0.057413,0.221631,0.058423,0.109683,0.07269
1.0,proposed_negative_transfer_guard_v4,4,80,0.381705,0.724344,0.677529,0.520685,0.074435,0.696226,0.057863,0.221767,0.058236,0.109217,0.072778
1.0,proposed_negative_transfer_guard_v4,5,80,0.381705,0.724344,0.677812,0.521096,0.075123,0.695965,0.057153,0.221607,0.05835,0.109935,0.072883
1.0,proposed_negative_transfer_guard_v4,6,80,0.381705,0.724344,0.678802,0.522242,0.074398,0.694919,0.05752,0.221491,0.058289,0.109463,0.072685
1.0,proposed_negative_transfer_guard_v4,7,80,0.381705,0.724344,0.678397,0.521523,0.074466,0.695101,0.057623,0.221865,0.058553,0.109805,0.072835
1.0,proposed_negative_transfer_guard_v4,8,80,0.381705,0.724344,0.678113,0.521723,0.073989,0.696019,0.057434,0.221396,0.058384,0.110029,0.072625
1.0,proposed_negative_transfer_guard_v4,9,80,0.381705,0.724344,0.677206,0.52092,0.074357,0.695958,0.057192,0.221845,0.058107,0.109191,0.072479
1.0,sensor_health_filter,0,80,0.381705,0.594627,0.587852,0.421267,0.084514,0.631882,0.062882,0.21888,0.063717,0.112312,0.079218
1.0,sensor_health_filter,1,80,0.381705,0.594627,0.588859,0.422509,0.084625,0.631255,0.062327,0.219431,0.063674,0.112474,0.079069
1.0,sensor_health_filter,2,80,0.381705,0.594627,0.589731,0.423395,0.084799,0.631387,0.062537,0.218631,0.063695,0.111817,0.079092
1.0,sensor_health_filter,3,80,0.381705,0.594627,0.589427,0.422745,0.085286,0.63082,0.062403,0.218486,0.064312,0.112323,0.07936
1.0,sensor_health_filter,4,80,0.381705,0.594627,0.588404,0.42209,0.084784,0.632408,0.062216,0.218878,0.064165,0.111965,0.079039
1.0,sensor_health_filter,5,80,0.381705,0.594627,0.5899,0.423935,0.08433,0.631909,0.062019,0.21891,0.063916,0.112582,0.078896
1.0,sensor_health_filter,6,80,0.381705,0.594627,0.589373,0.422725,0.084523,0.631182,0.062537,0.219169,0.064583,0.112099,0.079138
1.0,sensor_health_filter,7,80,0.381705,0.594627,0.589143,0.422014,0.084976,0.632384,0.063117,0.21905,0.064091,0.112356,0.07951
1.0,sensor_health_filter,8,80,0.381705,0.594627,0.588231,0.42151,0.084826,0.631644,0.06283,0.218705,0.063939,0.112328,0.079329
1.0,sensor_health_filter,9,80,0.381705,0.594627,0.588859,0.421867,0.085438,0.631741,0.062682,0.21898,0.064106,0.112255,0.079484
1.0,test_time_tactile_adaptation,0,80,0.381705,0.720065,0.633224,0.449452,0.100816,0.628821,0.074638,0.203118,0.068209,0.138835,0.094451
1.0,test_time_tactile_adaptation,1,80,0.381705,0.720065,0.632227,0.449043,0.100608,0.629883,0.074169,0.20335,0.067649,0.138674,0.094117
1.0,test_time_tactile_adaptation,2,80,0.381705,0.720065,0.632986,0.449581,0.100816,0.629547,0.074239,0.203496,0.067928,0.138287,0.094173
1.0,test_time_tactile_adaptation,3,80,0.381705,0.720065,0.632065,0.448978,0.100166,0.629361,0.07411,0.203651,0.06776,0.139035,0.094021
1.0,test_time_tactile_adaptation,4,80,0.381705,0.720065,0.632987,0.450091,0.100358,0.628242,0.073764,0.203124,0.068301,0.138387,0.093892
1.0,test_time_tactile_adaptation,5,80,0.381705,0.720065,0.633068,0.450304,0.099831,0.62938,0.074136,0.20325,0.067578,0.138662,0.093831
1.0,test_time_tactile_adaptation,6,80,0.381705,0.720065,0.631871,0.448948,0.100332,0.626925,0.073995,0.20317,0.067737,0.138699,0.093971
1.0,test_time_tactile_adaptation,7,80,0.381705,0.720065,0.631939,0.448279,0.100845,0.629879,0.074417,0.203655,0.067915,0.13895,0.094368
1.0,test_time_tactile_adaptation,8,80,0.381705,0.720065,0.631065,0.448747,0.099911,0.628657,0.073499,0.203489,0.067398,0.138616,0.09359
1.0,test_time_tactile_adaptation,9,80,0.381705,0.720065,0.632324,0.449132,0.100613,0.627677,0.074136,0.203488,0.067698,0.138547,0.094088
