task,regime,split,method,n,stress,mismatch,action_criticality,clean_retention,success,success_ci95,utility,utility_ci95,deploy_utility,harmful_transfer_rate,harmful_transfer_rate_ci95,tactile_event_f1,tactile_event_f1_ci95,damage_rate,damage_rate_ci95,query_cost,query_cost_ci95,regret,regret_ci95,calibration_ece,risk_score
lid_twist_force_control,texture_aliasing,heldout_object,full_finetune_pretraining,10,0.28,0.164191,0.6542,0.791473,0.700554,0.00382,0.578702,0.004797,0.578702,0.066037,0.002154,0.565471,0.004057,0.056597,0.001627,0.080513,0.001259,0.051036,0.001268,0.135072,0.073376
lid_twist_force_control,texture_aliasing,heldout_object,invariant_risk_tactile_alignment,10,0.28,0.164191,0.6542,0.717981,0.678147,0.005134,0.561871,0.006223,0.561871,0.055341,0.001986,0.606449,0.003928,0.049753,0.002171,0.110774,0.000995,0.048505,0.00151,0.122195,0.064568
lid_twist_force_control,texture_aliasing,heldout_object,masked_autoencoder_tactile_pretraining,10,0.28,0.164191,0.6542,0.810454,0.711859,0.002468,0.592386,0.003891,0.592386,0.064985,0.003211,0.588072,0.003359,0.055027,0.001701,0.080432,0.000865,0.050328,0.001695,0.13092,0.071603
lid_twist_force_control,texture_aliasing,heldout_object,no_tactile_policy,10,0.28,0.164191,0.6542,0.158655,0.48973,0.003598,0.379536,0.004404,0.379536,0.06405,0.002029,0.276342,0.004682,0.058592,0.002374,0.021797,0.001395,0.051522,0.00136,0.139428,0.074291
lid_twist_force_control,texture_aliasing,heldout_object,oracle_contact_shift_feature_selector,10,0.28,0.164191,0.6542,0.88489,0.847471,0.004188,0.780198,0.004553,0.780198,0.020432,0.001998,0.926943,0.004956,0.029948,0.001164,0.083649,0.000749,0.032517,0.00116,0.059241,0.032242
lid_twist_force_control,texture_aliasing,heldout_object,proposed_negative_transfer_guard_v4,10,0.28,0.164191,0.6542,0.757553,0.730442,0.00207,0.623768,0.002905,0.623768,0.040367,0.002127,0.71359,0.002995,0.041964,0.001851,0.144911,0.001141,0.044155,0.001116,0.095376,0.051254
lid_twist_force_control,texture_aliasing,heldout_object,scratch_tactile_policy,10,0.28,0.164191,0.6542,0.38435,0.551444,0.002958,0.437314,0.003906,0.437314,0.060261,0.002833,0.44376,0.004528,0.055084,0.001207,0.065655,0.001367,0.049855,0.001394,0.132104,0.070185
lid_twist_force_control,texture_aliasing,heldout_object,sensor_health_filter,10,0.28,0.164191,0.6542,0.626281,0.646584,0.003545,0.534179,0.00346,0.534179,0.045109,0.002107,0.647316,0.005135,0.045278,0.001828,0.14668,0.001183,0.045759,0.001084,0.097392,0.054649
lid_twist_force_control,texture_aliasing,heldout_object,test_time_tactile_adaptation,10,0.28,0.164191,0.6542,0.749363,0.699153,0.002923,0.579826,0.003964,0.579826,0.054035,0.001793,0.646641,0.003134,0.048656,0.00178,0.132123,0.001912,0.049319,0.001824,0.117969,0.063028
lid_twist_force_control,texture_aliasing,heldout_object,uncertainty_gated_transfer,10,0.28,0.164191,0.6542,0.637832,0.644674,0.00296,0.516653,0.003249,0.516653,0.053088,0.002398,0.587345,0.002169,0.048631,0.002015,0.177103,0.001298,0.050091,0.00101,0.109603,0.061267
lid_twist_force_control,texture_aliasing,latency_contact_shift,action_critical_tactile_transfer_guard_v5,10,0.76,0.282526,0.7622,0.801322,0.736435,0.003685,0.631277,0.005708,0.631277,0.033993,0.002633,0.80483,0.003594,0.038717,0.002314,0.172387,0.001289,0.04317,0.001356,0.078926,0.044794
lid_twist_force_control,texture_aliasing,latency_contact_shift,conformal_tactile_risk_control,10,0.76,0.282526,0.7622,0.587943,0.611591,0.004919,0.460252,0.006302,0.460252,0.063556,0.00207,0.601106,0.004436,0.047107,0.002477,0.261801,0.001467,0.057269,0.001433,0.099643,0.063173
lid_twist_force_control,texture_aliasing,latency_contact_shift,contrastive_tactile_pretraining,10,0.76,0.282526,0.7622,0.809499,0.66948,0.006832,0.511143,0.006962,0.511143,0.095873,0.003102,0.585686,0.004467,0.070726,0.001363,0.114232,0.001694,0.062672,0.001268,0.147256,0.092246
lid_twist_force_control,texture_aliasing,latency_contact_shift,domain_adversarial_tactile_transfer,10,0.76,0.282526,0.7622,0.730633,0.637613,0.005011,0.476919,0.005143,0.476919,0.089389,0.003494,0.58668,0.003539,0.069938,0.001774,0.140538,0.001028,0.063276,0.001171,0.146242,0.08962
lid_twist_force_control,texture_aliasing,latency_contact_shift,ensemble_disagreement_filter,10,0.76,0.282526,0.7622,0.63929,0.619248,0.004353,0.461802,0.00481,0.461802,0.072876,0.001932,0.609301,0.003397,0.058064,0.0017,0.220075,0.001235,0.059158,0.001083,0.119477,0.074264
lid_twist_force_control,texture_aliasing,latency_contact_shift,frozen_tactile_pretraining,10,0.76,0.282526,0.7622,0.818294,0.643481,0.003996,0.478391,0.004388,0.478391,0.110718,0.001709,0.492413,0.005849,0.081573,0.001838,0.060579,0.001299,0.067534,0.001397,0.166373,0.105342
lid_twist_force_control,texture_aliasing,latency_contact_shift,full_finetune_pretraining,10,0.76,0.282526,0.7622,0.775631,0.65457,0.003841,0.491538,0.004732,0.491538,0.097263,0.001837,0.55378,0.004516,0.074297,0.002461,0.112923,0.001156,0.065413,0.001492,0.154235,0.095606
lid_twist_force_control,texture_aliasing,latency_contact_shift,invariant_risk_tactile_alignment,10,0.76,0.282526,0.7622,0.701413,0.633105,0.004767,0.48006,0.005838,0.48006,0.082295,0.002614,0.595438,0.004492,0.063911,0.002413,0.14887,0.000691,0.061325,0.001274,0.136184,0.082912
lid_twist_force_control,texture_aliasing,latency_contact_shift,masked_autoencoder_tactile_pretraining,10,0.76,0.282526,0.7622,0.794076,0.664596,0.002616,0.505222,0.002901,0.505222,0.09553,0.002655,0.576799,0.001884,0.072977,0.002384,0.109612,0.001001,0.063379,0.001477,0.149884,0.093528
lid_twist_force_control,texture_aliasing,latency_contact_shift,no_tactile_policy,10,0.76,0.282526,0.7622,0.143272,0.445967,0.003497,0.297787,0.005046,0.297787,0.096255,0.001908,0.26041,0.001876,0.0774,0.002708,0.034518,0.001091,0.064912,0.000912,0.160197,0.097465
lid_twist_force_control,texture_aliasing,latency_contact_shift,oracle_contact_shift_feature_selector,10,0.76,0.282526,0.7622,0.872179,0.819632,0.00282,0.742108,0.005126,0.742108,0.023625,0.003832,0.919548,0.00436,0.031093,0.001594,0.114711,0.001227,0.035001,0.00137,0.062065,0.034519
lid_twist_force_control,texture_aliasing,latency_contact_shift,proposed_negative_transfer_guard_v4,10,0.76,0.282526,0.7622,0.736731,0.694294,0.003283,0.560375,0.004065,0.560375,0.054834,0.002241,0.702482,0.003654,0.050525,0.00155,0.196178,0.001256,0.050327,0.001096,0.104932,0.061763
lid_twist_force_control,texture_aliasing,latency_contact_shift,scratch_tactile_policy,10,0.76,0.282526,0.7622,0.369064,0.512132,0.004265,0.360276,0.005596,0.360276,0.088841,0.002316,0.431799,0.004013,0.072743,0.001996,0.091186,0.001207,0.062435,0.001577,0.150068,0.091104
lid_twist_force_control,texture_aliasing,latency_contact_shift,sensor_health_filter,10,0.76,0.282526,0.7622,0.607259,0.604654,0.003998,0.458426,0.005022,0.458426,0.070054,0.003402,0.63868,0.005569,0.055516,0.002637,0.194208,0.001061,0.056027,0.001064,0.108056,0.069967
lid_twist_force_control,texture_aliasing,latency_contact_shift,test_time_tactile_adaptation,10,0.76,0.282526,0.7622,0.732258,0.650674,0.004594,0.495549,0.005107,0.495549,0.077086,0.002345,0.636007,0.003267,0.062471,0.002669,0.180539,0.001457,0.058473,0.000883,0.131484,0.079462
lid_twist_force_control,texture_aliasing,latency_contact_shift,uncertainty_gated_transfer,10,0.76,0.282526,0.7622,0.610399,0.600607,0.003677,0.433449,0.005982,0.433449,0.078296,0.003323,0.576112,0.00347,0.060124,0.00206,0.239804,0.000786,0.061123,0.001261,0.125975,0.078256
lid_twist_force_control,texture_aliasing,sensor_bias_shift,action_critical_tactile_transfer_guard_v5,10,0.68,0.260598,0.7358,0.804409,0.743231,0.002753,0.63852,0.003613,0.63852,0.03586,0.002786,0.808836,0.002324,0.03775,0.00185,0.167849,0.000948,0.043315,0.001423,0.082088,0.045645
lid_twist_force_control,texture_aliasing,sensor_bias_shift,conformal_tactile_risk_control,10,0.68,0.260598,0.7358,0.592074,0.615911,0.003042,0.469801,0.005126,0.469801,0.059985,0.00349,0.603161,0.004504,0.045849,0.002116,0.253007,0.000809,0.054361,0.00161,0.101098,0.061451
lid_twist_force_control,texture_aliasing,sensor_bias_shift,contrastive_tactile_pretraining,10,0.68,0.260598,0.7358,0.812508,0.676011,0.002906,0.5221,0.003065,0.5221,0.090412,0.001582,0.59046,0.003757,0.069059,0.002092,0.112222,0.001689,0.060293,0.001572,0.151162,0.090221
lid_twist_force_control,texture_aliasing,sensor_bias_shift,domain_adversarial_tactile_transfer,10,0.68,0.260598,0.7358,0.733586,0.647587,0.004517,0.494709,0.004706,0.494709,0.08314,0.003218,0.588782,0.003351,0.065064,0.002409,0.136728,0.001,0.060649,0.000942,0.148587,0.085803
lid_twist_force_control,texture_aliasing,sensor_bias_shift,ensemble_disagreement_filter,10,0.68,0.260598,0.7358,0.644207,0.624002,0.002956,0.471234,0.00481,0.471234,0.071494,0.001932,0.61385,0.003369,0.05584,0.002221,0.212421,0.001195,0.056731,0.001181,0.119895,0.072782
lid_twist_force_control,texture_aliasing,sensor_bias_shift,frozen_tactile_pretraining,10,0.68,0.260598,0.7358,0.821184,0.646182,0.004375,0.485286,0.004649,0.485286,0.106266,0.002173,0.493754,0.003966,0.078588,0.001405,0.061715,0.001124,0.065757,0.001485,0.169173,0.103021
lid_twist_force_control,texture_aliasing,sensor_bias_shift,full_finetune_pretraining,10,0.68,0.260598,0.7358,0.778524,0.661766,0.002912,0.503504,0.002758,0.503504,0.095108,0.002192,0.555175,0.003165,0.07099,0.001089,0.110724,0.001193,0.062226,0.001068,0.155488,0.093524
lid_twist_force_control,texture_aliasing,sensor_bias_shift,invariant_risk_tactile_alignment,10,0.68,0.260598,0.7358,0.704386,0.640847,0.00297,0.491564,0.004657,0.491564,0.079534,0.003003,0.596687,0.003719,0.061255,0.002825,0.14847,0.000903,0.058675,0.001345,0.139376,0.081274
lid_twist_force_control,texture_aliasing,sensor_bias_shift,masked_autoencoder_tactile_pretraining,10,0.68,0.260598,0.7358,0.797047,0.671068,0.004523,0.51871,0.005543,0.51871,0.090335,0.003144,0.579616,0.003326,0.067395,0.002352,0.107958,0.001438,0.061571,0.001488,0.153189,0.090055
lid_twist_force_control,texture_aliasing,sensor_bias_shift,no_tactile_policy,10,0.68,0.260598,0.7358,0.146122,0.450234,0.004348,0.308139,0.004533,0.308139,0.089507,0.002161,0.266004,0.004032,0.073253,0.001847,0.035473,0.001708,0.062737,0.001171,0.164413,0.094137
lid_twist_force_control,texture_aliasing,sensor_bias_shift,oracle_contact_shift_feature_selector,10,0.68,0.260598,0.7358,0.874309,0.826829,0.003373,0.751411,0.005225,0.751411,0.020998,0.002626,0.920309,0.001255,0.032193,0.00182,0.10922,0.001381,0.034085,0.001742,0.060085,0.033597
lid_twist_force_control,texture_aliasing,sensor_bias_shift,proposed_negative_transfer_guard_v4,10,0.68,0.260598,0.7358,0.74031,0.702358,0.004655,0.572766,0.005401,0.572766,0.052478,0.002453,0.706891,0.006166,0.047932,0.00168,0.18916,0.001381,0.050408,0.001736,0.106338,0.060239
lid_twist_force_control,texture_aliasing,sensor_bias_shift,scratch_tactile_policy,10,0.68,0.260598,0.7358,0.37187,0.514842,0.0026,0.368415,0.003211,0.368415,0.086288,0.001545,0.435471,0.002919,0.067465,0.001431,0.089361,0.001271,0.06094,0.001405,0.154275,0.088838
lid_twist_force_control,texture_aliasing,sensor_bias_shift,sensor_health_filter,10,0.68,0.260598,0.7358,0.610601,0.619516,0.00195,0.482216,0.002297,0.482216,0.061654,0.002354,0.639298,0.004466,0.05097,0.001198,0.187599,0.000931,0.05416,0.001129,0.110282,0.065598
lid_twist_force_control,texture_aliasing,sensor_bias_shift,test_time_tactile_adaptation,10,0.68,0.260598,0.7358,0.73531,0.662264,0.002253,0.512327,0.002744,0.512327,0.073797,0.001881,0.641844,0.003749,0.059783,0.001858,0.174935,0.00127,0.055991,0.001803,0.134053,0.077537
lid_twist_force_control,texture_aliasing,sensor_bias_shift,uncertainty_gated_transfer,10,0.68,0.260598,0.7358,0.615161,0.603593,0.003187,0.441862,0.002921,0.441862,0.073966,0.0021,0.577746,0.004556,0.05804,0.001294,0.231837,0.001708,0.059537,0.001635,0.128663,0.076317
lid_twist_force_control,transient_shear_spike,clean_transfer,action_critical_tactile_transfer_guard_v5,10,0.06,0.13526,0.604,0.827522,0.78301,0.004556,0.701163,0.005721,0.701163,0.024728,0.001865,0.811767,0.005466,0.035901,0.002668,0.107846,0.001341,0.036299,0.00132,0.073424,0.038896
lid_twist_force_control,transient_shear_spike,clean_transfer,conformal_tactile_risk_control,10,0.06,0.13526,0.604,0.620961,0.666593,0.005452,0.557823,0.0061,0.557823,0.039561,0.001894,0.611099,0.005293,0.041009,0.001956,0.164264,0.001515,0.042965,0.00121,0.089452,0.049432
lid_twist_force_control,transient_shear_spike,clean_transfer,contrastive_tactile_pretraining,10,0.06,0.13526,0.604,0.831077,0.730877,0.004795,0.615238,0.00611,0.615238,0.058947,0.003535,0.59637,0.004337,0.058408,0.002363,0.07004,0.001312,0.047624,0.002054,0.127024,0.069864
lid_twist_force_control,transient_shear_spike,clean_transfer,domain_adversarial_tactile_transfer,10,0.06,0.13526,0.604,0.751829,0.697088,0.004388,0.582681,0.005056,0.582681,0.054295,0.002301,0.596615,0.002772,0.055747,0.00211,0.086429,0.001281,0.046107,0.001561,0.12461,0.066685
lid_twist_force_control,transient_shear_spike,clean_transfer,ensemble_disagreement_filter,10,0.06,0.13526,0.604,0.678953,0.679834,0.003798,0.565291,0.004604,0.565291,0.046112,0.001806,0.623989,0.005229,0.049421,0.00201,0.138039,0.001093,0.045304,0.001479,0.102966,0.057522
lid_twist_force_control,transient_shear_spike,clean_transfer,frozen_tactile_pretraining,10,0.06,0.13526,0.604,0.837896,0.709204,0.00368,0.591164,0.004471,0.591164,0.067438,0.00355,0.506596,0.003191,0.063884,0.001724,0.035449,0.001264,0.049246,0.001374,0.1405,0.07742
lid_twist_force_control,transient_shear_spike,clean_transfer,full_finetune_pretraining,10,0.06,0.13526,0.604,0.795838,0.719396,0.004037,0.600834,0.005477,0.600834,0.061748,0.001868,0.564641,0.001982,0.060496,0.002553,0.067745,0.001461,0.048424,0.000989,0.130067,0.072237
lid_twist_force_control,transient_shear_spike,clean_transfer,invariant_risk_tactile_alignment,10,0.06,0.13526,0.604,0.72314,0.693533,0.004251,0.581734,0.005696,0.581734,0.050453,0.002275,0.607051,0.003022,0.053051,0.002836,0.093957,0.001827,0.046402,0.001458,0.119319,0.063431
lid_twist_force_control,transient_shear_spike,clean_transfer,masked_autoencoder_tactile_pretraining,10,0.06,0.13526,0.604,0.815198,0.72363,0.004369,0.606792,0.00431,0.606792,0.061183,0.002043,0.590993,0.005412,0.059166,0.001615,0.066852,0.001376,0.047613,0.001046,0.129822,0.071415
lid_twist_force_control,transient_shear_spike,clean_transfer,no_tactile_policy,10,0.06,0.13526,0.604,0.162416,0.504125,0.003885,0.396236,0.004434,0.396236,0.059553,0.002723,0.275238,0.003318,0.062186,0.00237,0.016523,0.000907,0.04738,0.001271,0.135626,0.07303
lid_twist_force_control,transient_shear_spike,clean_transfer,oracle_contact_shift_feature_selector,10,0.06,0.13526,0.604,0.890585,0.860308,0.003769,0.797168,0.003693,0.797168,0.016261,0.00199,0.926615,0.002965,0.030724,0.001405,0.071055,0.001135,0.032289,0.001651,0.059349,0.031116
lid_twist_force_control,transient_shear_spike,clean_transfer,proposed_negative_transfer_guard_v4,10,0.06,0.13526,0.604,0.765846,0.750159,0.002847,0.649935,0.004214,0.649935,0.037162,0.002007,0.712877,0.003413,0.044052,0.001886,0.122504,0.001187,0.039899,0.001291,0.093206,0.050142
lid_twist_force_control,transient_shear_spike,clean_transfer,scratch_tactile_policy,10,0.06,0.13526,0.604,0.388395,0.568105,0.003411,0.457006,0.004736,0.457006,0.057535,0.003049,0.443133,0.00523,0.05779,0.001527,0.054037,0.000994,0.047027,0.001154,0.129214,0.069484
lid_twist_force_control,transient_shear_spike,clean_transfer,sensor_health_filter,10,0.06,0.13526,0.604,0.633026,0.66431,0.003312,0.557772,0.002956,0.557772,0.040352,0.002436,0.646162,0.004077,0.047786,0.001381,0.123412,0.000794,0.044357,0.000934,0.097277,0.053824
lid_twist_force_control,transient_shear_spike,clean_transfer,test_time_tactile_adaptation,10,0.06,0.13526,0.604,0.754899,0.70805,0.003463,0.592529,0.003549,0.592529,0.050551,0.001152,0.646621,0.003134,0.053615,0.002073,0.112881,0.001145,0.045528,0.001057,0.114128,0.062657
lid_twist_force_control,transient_shear_spike,clean_transfer,uncertainty_gated_transfer,10,0.06,0.13526,0.604,0.648235,0.666543,0.002607,0.545811,0.003025,0.545811,0.049305,0.001993,0.587119,0.003774,0.050243,0.001413,0.151223,0.000724,0.047425,0.001231,0.107673,0.05998
lid_twist_force_control,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,10,0.88,0.388435,0.8102,0.795362,0.732492,0.004081,0.612872,0.005338,0.612872,0.042224,0.002239,0.795706,0.003729,0.047579,0.002038,0.185755,0.001518,0.045917,0.001368,0.082102,0.051806
lid_twist_force_control,transient_shear_spike,combined_stress,conformal_tactile_risk_control,10,0.88,0.388435,0.8102,0.57662,0.593504,0.002305,0.410656,0.00412,0.410656,0.08753,0.002222,0.584234,0.003483,0.065354,0.001834,0.278903,0.000614,0.065719,0.000963,0.105909,0.08023
lid_twist_force_control,transient_shear_spike,combined_stress,contrastive_tactile_pretraining,10,0.88,0.388435,0.8102,0.797201,0.65192,0.002214,0.448345,0.00279,0.448345,0.127751,0.00189,0.573979,0.003763,0.103983,0.000927,0.122392,0.001468,0.073929,0.000985,0.154631,0.118176
lid_twist_force_control,transient_shear_spike,combined_stress,domain_adversarial_tactile_transfer,10,0.88,0.388435,0.8102,0.718611,0.618013,0.003491,0.415872,0.004082,0.415872,0.118291,0.002177,0.571981,0.0034,0.100128,0.002332,0.150938,0.000921,0.073018,0.00137,0.152025,0.112934
lid_twist_force_control,transient_shear_spike,combined_stress,ensemble_disagreement_filter,10,0.88,0.388435,0.8102,0.626408,0.607529,0.002999,0.414675,0.003328,0.414675,0.099217,0.003759,0.591162,0.003547,0.080329,0.001481,0.235941,0.001547,0.069043,0.001301,0.123019,0.093307
lid_twist_force_control,transient_shear_spike,combined_stress,frozen_tactile_pretraining,10,0.88,0.388435,0.8102,0.804657,0.608883,0.004348,0.38877,0.005515,0.38877,0.149841,0.002535,0.466986,0.003899,0.12244,0.002912,0.068187,0.000678,0.081728,0.000912,0.174368,0.137032
lid_twist_force_control,transient_shear_spike,combined_stress,full_finetune_pretraining,10,0.88,0.388435,0.8102,0.762939,0.632764,0.003875,0.420965,0.004766,0.420965,0.132151,0.001731,0.537202,0.006234,0.11057,0.001932,0.120914,0.0013,0.075953,0.000753,0.163355,0.123947
lid_twist_force_control,transient_shear_spike,combined_stress,invariant_risk_tactile_alignment,10,0.88,0.388435,0.8102,0.689929,0.616337,0.004711,0.424292,0.006482,0.424292,0.108832,0.002403,0.578822,0.003787,0.091887,0.001932,0.161894,0.002156,0.069423,0.001422,0.143682,0.104725
lid_twist_force_control,transient_shear_spike,combined_stress,masked_autoencoder_tactile_pretraining,10,0.88,0.388435,0.8102,0.781647,0.641787,0.00225,0.433925,0.00502,0.433925,0.129388,0.002808,0.558734,0.003365,0.109079,0.002576,0.117625,0.00154,0.075428,0.001218,0.157534,0.121341
lid_twist_force_control,transient_shear_spike,combined_stress,no_tactile_policy,10,0.88,0.388435,0.8102,0.129503,0.422242,0.002782,0.223564,0.003651,0.223564,0.129824,0.002731,0.243259,0.004834,0.117517,0.001263,0.0365,0.001366,0.077758,0.000848,0.16985,0.127145
lid_twist_force_control,transient_shear_spike,combined_stress,oracle_contact_shift_feature_selector,10,0.88,0.388435,0.8102,0.868604,0.820502,0.003657,0.736178,0.00474,0.736178,0.026163,0.003323,0.914596,0.004476,0.035152,0.001919,0.122753,0.00124,0.037521,0.001711,0.062714,0.037294
lid_twist_force_control,transient_shear_spike,combined_stress,proposed_negative_transfer_guard_v4,10,0.88,0.388435,0.8102,0.727755,0.686496,0.004824,0.522253,0.004829,0.522253,0.076727,0.001398,0.68946,0.001653,0.069108,0.002167,0.211358,0.001527,0.059078,0.001171,0.10977,0.078015
